,Unnamed: 0,CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대,건수합계
4356,4356,202005,3,0,0,4,1,1,502
4357,4357,202005,2,0,2,0,0,4,116
4358,4358,201905,0,0,0,3,1,1,3153
4359,4359,202105,11,1,2,4,0,0,3743
4360,4360,201905,5,0,2,2,1,0,1022
4361,4361,201905,10,0,0,2,1,4,81
4362,4362,202005,1,0,0,3,0,4,11
4363,4363,202005,7,1,0,1,1,3,7
4364,4364,202005,2,1,4,4,1,0,1464
4365,4365,202105,0,0,3,2,0,3,2011
4366,4366,202005,10,1,5,2,1,4,100
4367,4367,201905,1,0,0,1,0,0,6
4368,4368,202005,13,0,6,4,1,4,130
4369,4369,202005,5,0,6,1,1,3,818
4370,4370,202005,5,1,4,4,0,3,3915
4371,4371,202105,13,1,4,0,1,4,27
4372,4372,202105,11,1,4,0,0,2,1689
4373,4373,202105,0,0,3,4,0,1,2410
4374,4374,201905,10,0,0,2,0,0,192
4375,4375,202105,8,0,6,2,1,0,466
4376,4376,201905,6,1,4,5,1,4,13
4377,4377,202005,5,0,2,3,0,1,7387
4378,4378,202105,7,1,4,5,1,4,37
4379,4379,202105,12,1,2,5,1,1,879
4380,4380,202105,12,1,4,5,1,3,2494
4381,4381,202005,12,1,0,0,1,4,63
4382,4382,202005,5,0,1,1,0,0,1292
4383,4383,201905,2,0,3,1,1,0,367
4384,4384,202105,0,0,1,2,1,0,1340
4385,4385,201905,8,1,4,0,1,0,51
4386,4386,201905,2,1,3,2,1,3,331
4387,4387,201905,4,0,6,3,0,2,513
4388,4388,201905,7,0,1,2,1,3,77
4389,4389,201905,12,1,3,1,1,3,474
4390,4390,202005,6,0,1,5,0,1,551
4391,4391,202105,11,0,0,1,0,1,6193
4392,4392,201905,6,1,2,3,0,0,134
4393,4393,202005,5,1,6,0,1,2,118
4394,4394,201905,7,0,6,4,1,0,129
4395,4395,202005,5,1,6,1,0,3,429
4396,4396,201905,13,1,4,3,1,4,75
4397,4397,201905,2,0,3,4,1,1,2485
4398,4398,201905,6,0,1,0,0,0,84
4399,4399,202105,4,1,5,4,0,1,888
4400,4400,201905,12,0,3,4,1,0,199
4401,4401,201905,4,0,1,1,1,2,298
4402,4402,202005,12,1,6,2,1,2,899
4403,4403,202105,11,0,6,4,0,0,6222
4404,4404,201905,1,0,1,2,1,3,103
4405,4405,202105,13,1,2,0,0,3,71
4406,4406,201905,5,1,3,5,1,1,533
4407,4407,202105,9,1,2,4,0,1,133
4408,4408,202005,7,1,6,0,0,3,4
4409,4409,201905,13,0,2,0,0,0,250
4410,4410,202105,4,0,6,2,0,3,282
4411,4411,201905,4,0,1,0,0,0,61
4412,4412,202005,8,0,6,1,0,3,336
4413,4413,202105,5,0,0,2,1,3,2855
4414,4414,202005,12,0,6,1,0,4,3516
4415,4415,202005,1,0,6,2,1,4,23
4416,4416,201905,2,0,0,4,1,0,646
4417,4417,202005,10,1,4,1,1,2,277
4418,4418,202005,5,1,5,5,0,0,1652
4419,4419,202005,0,0,1,4,1,1,1981
4420,4420,201905,12,0,2,0,1,2,217
4421,4421,202105,6,1,2,5,1,3,67
4422,4422,202105,5,0,2,1,0,0,790
4423,4423,202005,2,0,1,4,1,0,957
4424,4424,202105,13,0,6,3,1,1,1273
4425,4425,201905,10,0,0,0,0,0,22
4426,4426,201905,2,1,2,2,1,2,770
4427,4427,201905,2,1,3,1,1,0,66
4428,4428,202005,10,0,6,5,1,3,174
4429,4429,202005,7,0,0,4,0,3,77
4430,4430,202005,6,0,3,3,1,3,164
4431,4431,202105,3,1,4,4,0,3,804
4432,4432,201905,5,0,6,2,1,0,1133
4433,4433,202105,0,0,6,3,1,2,3986
4434,4434,201905,6,0,1,5,1,4,9
4435,4435,202105,13,0,1,0,1,4,22
4436,4436,201905,4,0,3,4,0,0,211
4437,4437,202005,7,1,6,3,1,3,34
4438,4438,202005,8,0,1,0,0,2,309
4439,4439,201905,12,0,1,3,0,0,916
4440,4440,201905,3,0,2,2,1,4,116
4441,4441,202105,2,1,5,0,0,3,492
4442,4442,202005,5,0,3,1,0,4,598
4443,4443,201905,13,0,1,5,1,0,475
4444,4444,202105,5,1,4,5,1,1,4338
4445,4445,202105,0,0,1,3,0,1,1912
4446,4446,202005,10,0,1,1,1,4,54
4447,4447,202105,8,0,2,3,1,1,784
4448,4448,202105,9,1,5,3,0,4,38
4449,4449,202005,7,0,0,4,1,1,562
4450,4450,202005,4,1,5,0,1,4,9
4451,4451,201905,6,0,2,4,1,1,202
4452,4452,201905,9,1,4,5,1,2,309
4453,4453,201905,12,0,0,2,1,3,1441
4454,4454,202105,11,0,3,5,0,2,14406
4455,4455,202005,8,1,5,0,0,1,337
4456,4456,202105,13,1,5,4,1,4,175
4457,4457,202105,11,0,0,5,1,2,3569
4458,4458,201905,11,1,2,5,0,1,2401
4459,4459,201905,10,0,2,1,1,1,348
4460,4460,201905,7,1,5,4,1,1,636
4461,4461,202105,4,1,4,3,0,2,1106
4462,4462,202005,13,0,1,1,0,0,1046
4463,4463,202105,0,0,1,1,1,1,2646
4464,4464,202005,8,1,0,2,1,1,307
4465,4465,202005,12,1,5,3,0,1,4786
4466,4466,202005,2,1,5,4,1,4,756
4467,4467,201905,8,1,2,5,1,2,213
4468,4468,202105,1,0,2,0,1,2,24
4469,4469,201905,8,0,1,3,1,1,1412
4470,4470,201905,2,1,4,3,1,1,2132
4471,4471,201905,3,0,2,2,1,3,433
4472,4472,201905,1,1,4,3,0,1,18
4473,4473,202005,0,1,5,5,0,3,378
4474,4474,202005,10,1,6,3,0,0,78
4475,4475,201905,10,0,1,0,1,1,110
4476,4476,201905,13,0,3,1,0,2,1191
4477,4477,201905,0,0,6,3,1,0,579
4478,4478,201905,4,0,3,1,0,4,6
4479,4479,202105,10,1,5,1,0,0,95
4480,4480,201905,2,1,4,2,0,1,2690
4481,4481,201905,12,1,5,2,0,1,3640
4482,4482,202005,8,0,3,3,1,3,983
4483,4483,201905,0,0,6,1,0,1,599
4484,4484,202105,7,1,2,3,1,3,48
4485,4485,202005,0,1,0,2,1,1,578
4486,4486,202005,9,0,0,1,0,3,59
4487,4487,202005,8,0,6,1,1,4,160
4488,4488,202005,1,1,4,5,0,1,49
4489,4489,202005,7,1,5,4,0,0,280
4490,4490,202005,4,0,1,1,1,3,110
4491,4491,202105,13,1,5,3,1,4,233
4492,4492,202105,13,0,2,5,0,4,101
4493,4493,201905,7,1,3,4,0,0,79
4494,4494,202005,3,0,3,1,0,4,37
4495,4495,202005,4,0,1,4,0,3,229
4496,4496,201905,13,1,2,2,1,1,357
4497,4497,201905,11,1,4,0,0,3,317
4498,4498,202105,1,0,2,2,0,4,8
4499,4499,201905,12,0,6,1,1,0,168
4500,4500,202005,11,0,2,4,0,1,11318
4501,4501,202105,3,0,6,1,0,4,47
4502,4502,202105,1,0,0,2,1,2,322
4503,4503,202105,4,0,6,2,0,1,929
4504,4504,201905,11,0,3,5,0,1,7496
4505,4505,202105,2,0,1,5,0,2,7194
4506,4506,202005,10,0,3,4,0,4,39
4507,4507,202005,0,0,3,5,0,0,660
4508,4508,202105,7,0,2,0,1,4,3
4509,4509,202005,6,0,0,3,1,2,253
4510,4510,201905,1,0,3,4,0,2,44
4511,4511,202005,12,1,4,2,0,4,5002
4512,4512,201905,5,1,3,2,1,1,528
4513,4513,201905,3,1,5,5,1,1,365
4514,4514,202005,0,1,5,3,0,2,1308
4515,4515,201905,10,0,2,1,1,3,129
4516,4516,201905,3,1,2,1,1,0,21
4517,4517,202105,3,1,5,0,1,1,101
4518,4518,202005,4,0,0,0,0,1,138
4519,4519,201905,6,0,3,3,0,4,34
4520,4520,202105,11,1,5,3,0,3,5259
4521,4521,202105,13,0,2,1,0,1,1180
4522,4522,201905,0,1,5,4,0,1,706
4523,4523,202005,2,0,6,1,1,2,2464
4524,4524,201905,8,0,6,2,0,1,1768
4525,4525,201905,3,1,5,0,0,1,128
4526,4526,201905,5,0,1,5,1,3,794
4527,4527,202105,9,1,4,3,0,0,117
4528,4528,202005,3,0,0,5,0,0,227
4529,4529,201905,7,0,2,5,1,2,470
4530,4530,202005,5,1,4,4,0,1,8718
4531,4531,202105,7,0,2,1,1,2,184
4532,4532,202005,10,0,1,2,0,2,497
4533,4533,202005,0,0,6,4,0,1,1064
4534,4534,202105,6,0,1,1,0,3,231
4535,4535,202005,6,1,0,4,1,4,4
4536,4536,202105,3,1,4,3,0,2,2748
4537,4537,202105,5,0,6,3,0,3,5397
4538,4538,202105,0,1,5,0,1,3,138
4539,4539,202005,4,1,4,3,1,0,337
4540,4540,201905,0,0,0,0,1,0,108
4541,4541,201905,4,0,2,3,1,0,194
4542,4542,202105,9,0,1,1,1,0,121
4543,4543,201905,12,0,2,0,0,4,729
4544,4544,201905,9,0,1,5,0,4,14
4545,4545,202105,9,0,1,5,0,3,86
4546,4546,202105,13,0,3,2,0,3,2133
4547,4547,201905,5,1,2,2,1,3,264
4548,4548,201905,11,0,1,2,1,4,581
4549,4549,202005,10,0,3,5,1,0,224
4550,4550,201905,9,1,5,0,1,2,40
4551,4551,201905,12,1,4,3,1,4,1086
4552,4552,201905,5,0,3,2,0,2,4035
4553,4553,201905,8,1,4,5,1,3,250
4554,4554,202005,3,1,5,4,1,2,1076
4555,4555,202105,1,1,2,3,0,1,33
4556,4556,202105,11,1,5,0,1,1,864
4557,4557,202105,6,0,3,3,0,4,147
4558,4558,202105,12,0,3,0,1,2,472
4559,4559,202005,8,0,1,5,0,0,1082
4560,4560,202105,7,0,1,0,0,0,78
4561,4561,202105,3,0,3,0,1,1,99
4562,4562,201905,10,1,4,1,1,3,65
4563,4563,202005,5,0,3,0,0,1,1170
4564,4564,202005,10,0,3,3,0,0,431
4565,4565,202005,1,0,6,4,1,4,20
4566,4566,201905,8,0,3,5,1,1,766
4567,4567,202005,2,0,1,2,0,2,11910
4568,4568,202105,10,1,4,4,0,1,719
4569,4569,202005,6,0,3,5,1,4,27
4570,4570,201905,8,1,2,2,0,2,286
4571,4571,202005,11,1,4,3,1,1,6046
4572,4572,202105,5,0,0,3,0,3,4553
4573,4573,202005,11,0,0,5,1,4,254
4574,4574,202105,2,0,0,1,1,0,604
4575,4575,202105,12,0,0,0,0,2,832
4576,4576,201905,5,0,3,2,1,3,1113
4577,4577,202005,4,1,4,2,0,3,217
4578,4578,202105,10,1,2,2,0,3,86
4579,4579,202005,11,0,0,0,0,2,1362
4580,4580,202105,10,0,0,1,1,0,84
4581,4581,202005,2,0,1,1,1,4,643
4582,4582,202005,6,0,2,4,0,2,581
4583,4583,201905,10,1,2,2,1,3,57
4584,4584,201905,9,0,2,5,1,4,18
4585,4585,202105,6,1,4,2,1,4,52
4586,4586,202105,5,0,6,0,1,1,631
4587,4587,201905,3,1,2,0,0,3,13
4588,4588,201905,3,1,4,4,1,0,197
4589,4589,202105,7,1,5,2,0,4,63
4590,4590,201905,0,0,1,3,1,0,725
4591,4591,202105,1,0,1,3,1,1,116
4592,4592,202105,8,1,4,0,1,3,106
4593,4593,202105,3,0,2,4,0,3,307
4594,4594,202105,10,1,4,4,0,2,908
4595,4595,202105,10,1,4,2,1,3,424
4596,4596,201905,9,1,4,3,1,2,331
4597,4597,202105,6,0,6,2,0,3,393
4598,4598,201905,13,1,3,0,1,2,19
4599,4599,202005,1,1,5,2,0,3,80
4600,4600,202105,7,0,1,3,1,1,825
4601,4601,202105,10,0,6,2,1,4,140
4602,4602,202105,1,1,2,5,0,2,60
4603,4603,202005,4,1,4,4,1,1,1012
4604,4604,202005,13,0,2,0,1,0,111
4605,4605,202105,11,1,5,0,0,3,658
4606,4606,202005,8,1,0,5,1,2,236
4607,4607,202005,5,0,2,3,1,1,4087
4608,4608,202005,4,1,5,3,1,4,56
4609,4609,201905,5,1,2,0,0,2,112
4610,4610,201905,3,0,1,3,1,1,986
4611,4611,202005,7,0,1,2,0,4,61
4612,4612,202005,1,0,6,1,0,3,30
4613,4613,202105,1,0,0,4,1,4,20
4614,4614,202005,5,0,6,1,1,2,1662
4615,4615,202105,11,0,1,3,1,0,2387
4616,4616,202105,6,0,2,5,1,4,20
4617,4617,201905,9,0,0,1,1,0,82
4618,4618,201905,8,0,1,4,0,3,503
4619,4619,201905,2,0,3,0,0,2,398
4620,4620,201905,1,0,2,4,0,4,9
4621,4621,202005,9,0,2,0,1,1,134
4622,4622,202005,5,0,3,1,1,1,2141
4623,4623,202005,12,0,2,2,0,3,9150
4624,4624,202005,8,0,2,5,1,0,449
4625,4625,202005,13,1,6,0,1,2,22
4626,4626,202105,1,1,5,3,0,2,174
4627,4627,202005,11,0,0,1,1,4,283
4628,4628,201905,7,0,3,5,1,4,13
4629,4629,202005,10,0,0,4,1,4,70
4630,4630,201905,4,0,3,2,0,0,344
4631,4631,202005,11,0,0,1,0,1,5801
4632,4632,202005,13,0,6,2,1,1,1292
4633,4633,202005,11,0,3,3,1,1,5826
4634,4634,201905,11,0,3,3,1,1,3728
4635,4635,202005,2,0,3,5,0,2,6764
4636,4636,202005,9,0,2,4,1,1,667
4637,4637,202005,3,1,5,1,0,0,149
4638,4638,202005,12,0,0,3,0,0,894
4639,4639,202105,3,1,2,3,1,2,589
4640,4640,202105,12,0,2,2,1,3,1069
4641,4641,202105,7,1,4,4,1,2,928
4642,4642,201905,8,0,0,2,0,0,745
4643,4643,202005,12,0,0,0,0,3,1319
4644,4644,202005,2,1,5,2,0,3,3337
4645,4645,202105,11,0,6,4,1,0,2440
4646,4646,201905,3,1,2,2,1,4,26
4647,4647,202105,12,0,1,4,1,4,1674
4648,4648,202105,1,0,2,2,0,0,3
4649,4649,202005,5,1,0,4,1,3,359
4650,4650,202105,0,1,2,4,0,4,97
4651,4651,201905,12,1,5,1,0,2,6075
4652,4652,202105,10,0,3,0,0,3,31
4653,4653,201905,5,1,2,4,0,0,381
4654,4654,202005,1,0,1,5,1,3,88
4655,4655,201905,3,0,6,3,1,4,101
4656,4656,202105,3,0,2,1,1,0,71
4657,4657,202005,1,0,0,1,0,3,30
4658,4658,201905,4,1,4,1,0,1,151
4659,4659,201905,2,0,6,5,0,4,386
4660,4660,202005,6,1,0,3,1,4,12
4661,4661,202105,10,0,3,3,0,3,394
4662,4662,201905,2,1,4,5,1,3,757
4663,4663,201905,4,0,2,4,0,1,472
4664,4664,202105,7,0,1,3,1,0,135
4665,4665,202005,3,0,2,1,0,4,51
4666,4666,202105,6,1,2,0,1,2,10
4667,4667,201905,6,0,2,4,1,3,75
4668,4668,202105,0,0,0,1,1,1,1335
4669,4669,201905,11,1,2,3,1,4,104
4670,4670,202005,2,1,0,1,1,0,87
4671,4671,202105,10,0,6,5,0,1,542
4672,4672,202005,5,1,0,1,0,2,902
4673,4673,202005,1,0,3,1,1,4,17
4674,4674,202005,6,1,6,4,1,0,28
4675,4675,202105,8,0,1,0,1,3,103
4676,4676,201905,11,0,1,4,0,2,8362
4677,4677,202005,5,0,3,4,0,2,8715
4678,4678,201905,13,1,5,4,1,3,217
4679,4679,201905,0,1,3,3,1,1,337
4680,4680,202105,8,1,4,0,0,2,342
4681,4681,202005,3,1,6,4,1,1,141
4682,4682,201905,8,0,1,5,1,2,864
4683,4683,202005,5,1,0,4,1,2,744
4684,4684,202105,7,0,0,4,0,0,335
4685,4685,201905,8,0,3,5,1,0,227
4686,4686,201905,7,1,2,3,1,1,184
4687,4687,201905,8,1,2,1,1,2,125
4688,4688,202105,12,0,3,3,1,3,2213
4689,4689,202005,10,1,4,0,1,2,146
4690,4690,202105,5,1,5,4,1,3,2579
4691,4691,202105,12,0,2,3,0,4,2818
4692,4692,201905,6,0,0,0,1,3,13
4693,4693,202105,11,1,4,4,0,2,17797
4694,4694,202005,4,0,3,4,1,3,236
4695,4695,202005,11,1,5,3,0,2,10765
4696,4696,202005,3,0,1,2,1,3,582
4697,4697,202105,6,0,1,2,1,3,210
4698,4698,201905,8,1,2,2,0,1,368
4699,4699,202005,10,1,6,0,1,1,25
4700,4700,202105,2,0,6,4,1,3,2716
4701,4701,202005,11,0,3,0,1,1,994
4702,4702,201905,1,1,5,4,0,3,25
4703,4703,202105,0,1,2,5,0,1,704
4704,4704,201905,7,0,2,5,0,4,31
4705,4705,202005,9,0,2,5,1,3,158
4706,4706,202005,3,1,4,0,1,3,61
4707,4707,202105,4,1,5,4,0,0,385
4708,4708,201905,2,0,3,5,1,0,603
4709,4709,202105,13,0,6,5,1,3,462
4710,4710,201905,2,1,3,2,0,3,479
4711,4711,201905,9,1,4,3,1,1,383
4712,4712,202005,7,0,1,3,0,1,2692
4713,4713,202005,10,1,0,5,1,4,7
4714,4714,201905,8,1,5,2,0,0,417
4715,4715,202105,0,1,4,5,0,0,779
4716,4716,201905,13,0,3,4,0,3,554
4717,4717,201905,8,0,6,2,1,3,647
4718,4718,201905,2,1,2,4,0,1,1004
4719,4719,202105,11,1,5,3,0,2,12313
4720,4720,201905,3,0,1,1,1,0,119
4721,4721,201905,2,1,4,4,0,2,3688
4722,4722,202005,13,0,0,5,0,0,1863
4723,4723,202005,6,0,3,0,0,3,33
4724,4724,202105,8,0,6,0,1,0,78
4725,4725,202005,5,1,4,2,1,0,900
4726,4726,202005,13,1,5,5,0,3,753
4727,4727,202105,5,1,2,4,0,4,726
4728,4728,202005,3,1,0,3,1,4,22
4729,4729,201905,12,1,5,2,0,2,9377
4730,4730,201905,3,0,6,0,1,4,6
4731,4731,202005,0,0,2,2,1,3,2044
4732,4732,202005,8,0,0,3,0,1,2075
4733,4733,202105,3,0,0,5,1,3,357
4734,4734,202105,5,0,0,3,0,4,1553
4735,4735,202005,3,1,6,2,1,2,317
4736,4736,202105,11,0,1,3,1,4,833
4737,4737,202005,4,1,6,5,0,2,249
4738,4738,202005,13,0,0,1,0,3,601
4739,4739,202105,0,1,5,4,1,2,2907
4740,4740,201905,13,0,3,3,1,4,122
4741,4741,202105,9,0,6,0,1,1,104
4742,4742,202105,9,0,0,5,0,4,16
4743,4743,202105,4,1,2,5,0,1,396
4744,4744,202005,4,1,4,3,1,3,242
4745,4745,202005,4,0,2,5,0,0,550
4746,4746,201905,10,0,0,5,1,2,317
4747,4747,202105,8,0,6,5,0,0,1095
4748,4748,201905,10,0,0,0,1,4,7
4749,4749,202105,13,0,1,3,1,1,1151
4750,4750,201905,10,1,4,2,0,4,19
4751,4751,202105,5,1,2,1,0,0,351
4752,4752,202105,2,0,2,2,1,2,3575
4753,4753,201905,4,0,3,4,0,4,15
4754,4754,202005,2,1,4,5,0,1,8831
4755,4755,202005,0,1,0,3,0,0,156
4756,4756,202005,13,0,6,2,0,2,2634
4757,4757,202005,4,0,2,2,1,3,242
4758,4758,202105,2,0,2,1,0,0,755
4759,4759,201905,9,1,4,5,0,2,123
4760,4760,202105,5,0,3,0,1,0,319
4761,4761,202105,8,0,0,3,1,2,1681
4762,4762,202005,4,0,2,3,1,1,1233
4763,4763,202105,5,0,3,1,0,2,7232
4764,4764,201905,2,1,3,2,1,0,181
4765,4765,202005,10,0,1,3,0,0,316
4766,4766,202005,4,0,6,4,1,0,251
4767,4767,202005,7,0,3,5,1,0,114
4768,4768,201905,12,0,3,0,0,0,75
4769,4769,201905,11,0,6,4,0,2,7429
4770,4770,202005,0,0,1,3,0,2,1714
4771,4771,202105,11,1,2,3,1,3,1320
4772,4772,202105,1,1,5,5,0,1,63
4773,4773,201905,0,0,6,5,1,1,1455
4774,4774,201905,0,0,0,5,0,0,429
4775,4775,202005,5,0,1,5,0,1,7054
4776,4776,202005,12,1,6,3,1,2,1048
4777,4777,202005,8,0,6,2,0,1,2171
4778,4778,202005,11,0,6,4,1,1,3795
4779,4779,202105,3,1,4,1,0,4,55
4780,4780,202005,9,1,4,5,1,1,761
4781,4781,202005,11,0,6,2,0,0,5706
4782,4782,202105,10,0,3,3,0,2,1285
4783,4783,201905,11,0,3,4,0,2,5715
4784,4784,201905,0,1,5,1,0,3,92
4785,4785,202105,11,1,4,4,1,3,3876
4786,4786,201905,3,1,2,5,0,0,109
4787,4787,202005,5,1,0,4,1,1,645
4788,4788,201905,13,0,1,1,0,2,1498
4789,4789,202005,4,0,1,2,0,1,936
4790,4790,202005,7,0,6,4,1,0,98
4791,4791,202105,3,0,1,3,1,0,195
4792,4792,201905,0,1,2,1,1,3,78
4793,4793,201905,7,1,4,0,1,0,70
4794,4794,202105,6,0,2,4,0,2,343
4795,4795,202005,4,0,2,0,1,0,80
4796,4796,201905,12,0,3,1,0,0,255
4797,4797,201905,8,1,4,1,1,4,71
4798,4798,202105,3,0,1,0,1,0,30
4799,4799,202105,6,0,0,0,1,1,61
4800,4800,202005,12,1,6,3,0,3,2270
4801,4801,202005,3,0,6,3,1,3,487
4802,4802,202005,3,1,6,3,0,1,323
4803,4803,202105,8,1,2,5,0,3,463
4804,4804,201905,6,0,3,2,1,0,73
4805,4805,202105,0,0,1,5,1,3,654
4806,4806,202005,0,1,6,0,0,4,3
4807,4807,202105,11,0,6,5,0,3,3674
4808,4808,202105,1,0,3,0,1,3,15
4809,4809,201905,13,0,2,1,0,1,1770
4810,4810,201905,3,0,0,5,0,3,339
4811,4811,202105,9,1,2,1,1,3,74
4812,4812,202005,9,0,3,2,0,3,90
4813,4813,201905,13,0,6,2,1,3,423
4814,4814,201905,13,0,6,1,0,0,828
4815,4815,202105,9,1,2,1,1,4,28
4816,4816,202005,4,1,0,1,0,2,91
4817,4817,202005,7,1,5,1,0,1,1153
4818,4818,202005,1,0,0,2,1,4,37
4819,4819,202005,5,1,5,5,1,1,2340
4820,4820,202105,4,0,3,4,1,0,343
4821,4821,201905,0,1,2,5,1,3,87
4822,4822,201905,9,0,6,0,0,3,8
4823,4823,202105,10,0,2,0,1,2,54
4824,4824,202105,11,0,1,3,1,2,5292
4825,4825,202105,8,0,6,3,0,4,424
4826,4826,201905,5,0,0,2,1,0,1017
4827,4827,202105,3,1,2,4,1,0,84
4828,4828,202005,12,1,0,5,1,2,750
4829,4829,202005,0,1,4,5,0,1,1724
4830,4830,202005,7,0,2,4,1,1,839
4831,4831,201905,7,1,5,1,0,3,28
4832,4832,202105,10,0,2,5,0,4,17
4833,4833,202005,13,1,5,4,1,4,152
4834,4834,202005,2,0,0,2,0,0,2263
4835,4835,201905,10,1,4,4,0,3,92
4836,4836,202105,7,0,6,5,1,0,157
4837,4837,202105,5,0,0,2,0,3,4942
4838,4838,201905,0,0,6,0,0,0,86
4839,4839,201905,0,1,3,0,1,2,29
4840,4840,202005,10,0,1,5,1,1,647
4841,4841,202005,3,0,1,0,0,3,73
4842,4842,202005,10,0,2,1,0,3,93
4843,4843,202105,2,1,5,0,1,0,263
4844,4844,202005,5,1,4,3,0,0,2003
4845,4845,202005,4,1,4,5,1,1,916
4846,4846,202005,5,1,0,5,0,0,415
4847,4847,202005,8,0,1,1,1,2,934
4848,4848,202005,10,1,0,4,1,2,145
4849,4849,202105,2,1,2,2,1,1,1899
4850,4850,201905,2,1,5,2,1,2,2067
4851,4851,202005,11,0,6,4,0,3,2696
4852,4852,202105,6,0,2,1,1,2,116
4853,4853,201905,2,1,2,1,0,3,298
4854,4854,202005,10,0,1,5,0,0,193
4855,4855,201905,12,1,4,0,1,2,346
4856,4856,202005,11,1,6,0,0,0,371
4857,4857,201905,9,0,0,3,1,3,209
4858,4858,201905,0,0,3,3,0,1,1808
4859,4859,201905,6,1,2,4,0,4,3
4860,4860,201905,7,1,4,1,1,0,47
4861,4861,201905,8,1,3,4,1,4,36
4862,4862,202105,3,0,1,4,1,4,143
4863,4863,201905,7,1,5,1,1,3,36
4864,4864,202105,6,0,3,3,1,1,494
4865,4865,202005,9,0,1,2,1,0,250
4866,4866,202105,7,0,6,5,1,4,31
4867,4867,202005,9,1,5,1,0,2,111
4868,4868,201905,3,1,2,3,1,3,144
4869,4869,202005,0,0,6,0,0,4,17
4870,4870,202105,4,1,5,0,1,0,100
4871,4871,202005,10,0,0,5,1,4,43
4872,4872,202005,4,0,3,4,0,4,45
4873,4873,201905,4,0,2,2,1,2,510
4874,4874,201905,6,1,5,3,1,2,93
4875,4875,202105,1,0,6,5,0,4,16
4876,4876,202005,6,1,6,4,0,4,15
4877,4877,201905,8,0,3,3,0,4,158
4878,4878,202005,2,1,6,5,1,1,1064
4879,4879,201905,8,0,3,0,1,1,151
4880,4880,202005,7,1,5,0,0,2,122
4881,4881,202105,6,0,2,4,1,2,184
4882,4882,201905,4,1,5,3,0,2,327
4883,4883,202005,6,0,2,5,1,0,117
4884,4884,202105,3,0,0,1,1,2,763
4885,4885,202105,1,1,4,5,1,4,23
4886,4886,202005,6,0,1,1,1,2,177
4887,4887,202005,8,0,0,5,1,0,296
4888,4888,202105,10,0,2,1,0,4,9
4889,4889,201905,2,0,1,0,0,1,809
4890,4890,202105,5,0,6,4,0,3,5590
4891,4891,201905,5,1,2,5,0,0,389
4892,4892,201905,10,0,0,1,0,4,15
4893,4893,202005,11,0,1,4,1,4,513
4894,4894,202005,5,0,0,2,1,4,918
4895,4895,202105,9,1,5,1,1,0,58
4896,4896,201905,9,0,2,1,0,3,32
4897,4897,201905,6,0,0,5,1,2,124
4898,4898,201905,3,1,5,3,0,3,253
4899,4899,201905,11,0,0,1,0,1,5373
4900,4900,202005,10,1,4,1,0,3,50
4901,4901,201905,9,0,3,4,1,3,242
4902,4902,202105,1,0,1,1,1,3,111
4903,4903,202005,12,0,6,3,1,3,1186
4904,4904,201905,3,1,2,1,1,4,14
4905,4905,202005,7,1,0,2,1,0,20
4906,4906,201905,1,1,2,2,1,1,14
4907,4907,202005,7,0,0,4,1,3,62
4908,4908,202105,12,0,0,5,0,0,610
4909,4909,202005,13,1,4,1,0,2,1448
4910,4910,202005,4,0,1,5,0,3,194
4911,4911,201905,0,1,3,2,1,4,37
4912,4912,202005,0,0,2,4,0,3,673
4913,4913,202005,3,1,0,1,1,2,185
4914,4914,202105,10,0,2,1,1,3,138
4915,4915,202005,6,1,0,2,0,3,65
4916,4916,202005,6,0,2,0,1,4,4
4917,4917,202105,11,0,3,3,0,4,1613
4918,4918,202105,7,1,2,1,0,0,69
4919,4919,202105,11,0,1,5,0,0,7022
4920,4920,201905,0,1,5,0,0,4,13
4921,4921,201905,2,0,3,4,1,4,325
4922,4922,202005,12,1,5,0,0,4,1132
4923,4923,202005,4,0,0,2,1,2,713
4924,4924,201905,8,0,0,5,0,1,1091
4925,4925,202005,11,0,6,2,1,2,3895
4926,4926,202005,2,0,0,3,1,1,4278
4927,4927,201905,7,1,3,3,0,3,16
4928,4928,202105,7,0,1,0,0,2,134
4929,4929,201905,1,0,1,3,1,0,12
4930,4930,202005,8,1,4,1,1,2,599
4931,4931,201905,6,0,0,4,0,2,316
4932,4932,202105,1,0,1,1,1,1,40
4933,4933,202005,0,1,6,4,0,4,39
4934,4934,202005,6,1,0,4,0,3,51
4935,4935,202005,13,1,4,1,1,2,536
4936,4936,202005,8,1,4,1,0,4,77
4937,4937,202005,4,1,0,2,0,2,173
4938,4938,201905,1,1,3,5,0,3,9
4939,4939,202005,13,1,6,5,1,0,143
4940,4940,202005,10,0,3,0,0,4,6
4941,4941,201905,3,1,2,4,1,3,114
4942,4942,201905,7,1,3,5,1,4,4
4943,4943,201905,8,0,6,4,1,1,1041
4944,4944,202005,3,0,1,3,0,1,1551
4945,4945,201905,9,0,1,0,0,0,16
4946,4946,201905,9,0,1,0,0,4,4
4947,4947,201905,4,0,3,4,1,0,178
4948,4948,202105,7,0,3,5,1,2,776
4949,4949,202105,0,0,2,5,0,3,260
4950,4950,202005,1,1,6,4,1,4,6
4951,4951,202105,11,1,4,3,0,1,13435
4952,4952,201905,4,1,5,1,0,0,69
4953,4953,202005,1,1,4,0,0,2,10
4954,4954,202005,4,0,1,1,0,2,483
4955,4955,202005,9,1,6,2,1,1,155
