,CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대,건수합계
16697,201905,생활/사무용품,평일,금,C.10-14시,M,A.2O대,1004
16698,202005,식료품,평일,화,F.22-02시,M,B.3O대,2628
16699,202005,생활/사무용품,평일,목,A.02-06시,F,C.4O대,988
16700,201905,홈쇼핑,평일,화,E.18-22시,M,B.3O대,1389
16701,202105,서적,휴일,토,E.18-22시,M,E.60대이상,152
16702,202005,홈쇼핑,휴일,토,F.22-02시,M,D.5O대,2403
16703,201905,생활/사무용품,평일,금,D.14-18시,M,A.2O대,953
16704,202105,홈쇼핑,평일,월,D.14-18시,F,E.60대이상,5934
16705,202005,인테리어,평일,목,C.10-14시,F,B.3O대,2679
16706,202005,패션,휴일,화,F.22-02시,M,D.5O대,439
16707,202005,패션,휴일,금,F.22-02시,F,A.2O대,1316
16708,201905,인테리어,평일,화,A.02-06시,M,D.5O대,52
16709,202105,식료품,휴일,일,D.14-18시,M,B.3O대,4658
16710,201905,차량정비_부품,휴일,일,A.02-06시,F,D.5O대,4
16711,201905,애완용품,평일,월,A.02-06시,M,A.2O대,8
16712,202105,차량정비_부품,평일,화,E.18-22시,F,E.60대이상,86
16713,202105,애완용품,휴일,일,C.10-14시,M,A.2O대,84
16714,201905,식료품,휴일,토,D.14-18시,M,A.2O대,643
16715,202105,유아용품,휴일,일,F.22-02시,M,A.2O대,186
16716,202005,차량정비_부품,휴일,화,E.18-22시,M,D.5O대,54
16717,202005,차량정비_부품,휴일,금,A.02-06시,M,B.3O대,30
16718,201905,서적,휴일,토,B.06-10시,M,B.3O대,290
16719,201905,애완용품,평일,월,F.22-02시,M,B.3O대,151
16720,202005,유아용품,휴일,금,E.18-22시,F,D.5O대,26
16721,202105,홈쇼핑,휴일,일,A.02-06시,F,A.2O대,129
16722,202105,유아용품,평일,금,F.22-02시,F,E.60대이상,31
16723,202005,생활/사무용품,휴일,화,D.14-18시,F,D.5O대,886
16724,202105,인테리어,평일,금,F.22-02시,F,B.3O대,1602
16725,201905,취미용품,휴일,수,F.22-02시,M,B.3O대,115
16726,202005,취미용품,휴일,토,D.14-18시,M,C.4O대,839
16727,202005,애완용품,평일,수,A.02-06시,F,C.4O대,96
16728,202005,차량정비_부품,평일,화,B.06-10시,F,A.2O대,43
16729,201905,식료품,평일,월,C.10-14시,M,E.60대이상,410
16730,201905,인테리어,평일,월,D.14-18시,F,B.3O대,1352
16731,202005,유아용품,휴일,일,B.06-10시,F,E.60대이상,13
16732,202005,차량정비_부품,평일,목,E.18-22시,F,B.3O대,225
16733,202105,생활/사무용품,평일,목,D.14-18시,F,A.2O대,2619
16734,202105,가전,평일,목,F.22-02시,F,E.60대이상,122
16735,201905,홈쇼핑,평일,목,F.22-02시,F,E.60대이상,2025
16736,202005,화장품,평일,화,D.14-18시,F,B.3O대,3003
16737,201905,스포츠의류용품,휴일,일,C.10-14시,M,D.5O대,101
16738,202005,패션,휴일,일,B.06-10시,F,A.2O대,1499
16739,201905,애완용품,평일,화,D.14-18시,M,D.5O대,92
16740,201905,취미용품,평일,화,B.06-10시,M,D.5O대,144
16741,201905,애완용품,평일,월,A.02-06시,M,C.4O대,15
16742,201905,스포츠의류용품,평일,금,E.18-22시,F,E.60대이상,23
16743,202005,화장품,휴일,일,C.10-14시,M,C.4O대,1169
16744,201905,서적,평일,화,C.10-14시,F,B.3O대,1735
16745,201905,차량정비_부품,휴일,토,C.10-14시,M,A.2O대,87
16746,201905,유아용품,휴일,토,B.06-10시,F,A.2O대,134
16747,202105,차량정비_부품,평일,화,C.10-14시,F,A.2O대,99
16748,202005,유아용품,평일,금,A.02-06시,M,D.5O대,8
16749,201905,생활/사무용품,평일,목,F.22-02시,M,C.4O대,2540
16750,201905,인테리어,평일,화,A.02-06시,F,C.4O대,141
16751,202105,서적,휴일,수,B.06-10시,F,C.4O대,459
16752,202105,홈쇼핑,평일,수,E.18-22시,F,E.60대이상,2920
16753,201905,골프용품,휴일,일,D.14-18시,M,D.5O대,63
16754,201905,패션,평일,금,D.14-18시,F,A.2O대,5081
16755,201905,취미용품,평일,수,D.14-18시,M,C.4O대,651
16756,201905,가전,휴일,일,B.06-10시,F,E.60대이상,25
16757,201905,생활/사무용품,휴일,토,C.10-14시,F,D.5O대,1622
16758,201905,홈쇼핑,휴일,월,D.14-18시,M,E.60대이상,270
16759,202105,패션,휴일,토,F.22-02시,F,C.4O대,10687
16760,202105,홈쇼핑,휴일,토,B.06-10시,M,E.60대이상,1840
16761,202005,애완용품,휴일,토,D.14-18시,M,C.4O대,238
16762,202105,골프용품,평일,화,C.10-14시,M,B.3O대,157
16763,202005,홈쇼핑,평일,수,A.02-06시,F,B.3O대,597
16764,201905,취미용품,휴일,수,C.10-14시,F,C.4O대,106
16765,202105,식료품,휴일,토,E.18-22시,M,C.4O대,4815
16766,202005,인테리어,평일,금,C.10-14시,M,A.2O대,371
16767,201905,패션,평일,화,B.06-10시,M,D.5O대,653
16768,202005,취미용품,휴일,화,E.18-22시,M,B.3O대,237
16769,201905,유아용품,휴일,수,E.18-22시,F,D.5O대,24
16770,202005,취미용품,평일,목,C.10-14시,M,C.4O대,1007
16771,201905,식료품,휴일,수,E.18-22시,M,D.5O대,239
16772,202105,애완용품,평일,화,D.14-18시,M,A.2O대,97
16773,202005,차량정비_부품,평일,화,E.18-22시,M,E.60대이상,39
16774,201905,스포츠의류용품,휴일,토,B.06-10시,M,B.3O대,140
16775,201905,인테리어,평일,화,B.06-10시,M,C.4O대,618
16776,202005,식료품,평일,목,C.10-14시,M,A.2O대,1260
16777,201905,홈쇼핑,평일,금,E.18-22시,M,C.4O대,2468
16778,202005,서적,평일,수,F.22-02시,F,B.3O대,1330
16779,202005,홈쇼핑,평일,화,F.22-02시,M,E.60대이상,539
16780,202005,서적,휴일,화,F.22-02시,F,B.3O대,364
16781,201905,화장품,평일,금,B.06-10시,M,C.4O대,575
16782,201905,식료품,휴일,토,D.14-18시,F,D.5O대,1075
16783,202005,가전,휴일,화,F.22-02시,F,A.2O대,203
16784,202005,골프용품,휴일,화,D.14-18시,F,C.4O대,35
16785,201905,화장품,평일,월,F.22-02시,F,A.2O대,1279
16786,202005,패션,평일,화,E.18-22시,M,C.4O대,3420
16787,202105,스포츠의류용품,휴일,토,F.22-02시,M,A.2O대,260
16788,202005,애완용품,평일,월,C.10-14시,M,C.4O대,383
16789,202005,가전,휴일,토,E.18-22시,M,A.2O대,636
16790,202005,가전,휴일,일,D.14-18시,M,D.5O대,889
16791,202005,식료품,휴일,일,F.22-02시,M,C.4O대,3994
16792,201905,생활/사무용품,휴일,수,B.06-10시,F,E.60대이상,121
16793,201905,식료품,평일,월,B.06-10시,F,D.5O대,802
16794,202105,홈쇼핑,휴일,일,C.10-14시,F,A.2O대,964
16795,202105,서적,평일,화,A.02-06시,M,A.2O대,30
16796,202105,취미용품,휴일,토,B.06-10시,F,E.60대이상,27
16797,202005,스포츠의류용품,평일,수,B.06-10시,F,D.5O대,133
16798,202005,패션,휴일,화,C.10-14시,F,E.60대이상,198
16799,202105,유아용품,평일,월,A.02-06시,F,D.5O대,27
16800,201905,패션,휴일,월,E.18-22시,F,E.60대이상,146
16801,202005,가전,휴일,토,A.02-06시,M,E.60대이상,25
16802,202105,유아용품,휴일,토,C.10-14시,F,D.5O대,160
16803,201905,홈쇼핑,휴일,토,B.06-10시,M,C.4O대,1621
16804,202105,취미용품,평일,화,A.02-06시,M,D.5O대,52
16805,201905,화장품,평일,월,B.06-10시,F,B.3O대,1371
16806,201905,화장품,평일,목,F.22-02시,M,D.5O대,332
16807,202105,서적,평일,화,A.02-06시,M,E.60대이상,20
16808,202105,가전,휴일,토,A.02-06시,F,E.60대이상,20
16809,202005,서적,휴일,금,E.18-22시,M,A.2O대,38
16810,202005,화장품,평일,수,D.14-18시,F,C.4O대,3046
16811,202005,스포츠의류용품,평일,화,E.18-22시,M,B.3O대,554
16812,201905,취미용품,휴일,수,A.02-06시,M,C.4O대,22
16813,202005,화장품,휴일,화,D.14-18시,F,A.2O대,414
16814,202005,화장품,휴일,화,B.06-10시,F,A.2O대,115
16815,201905,생활/사무용품,평일,화,E.18-22시,F,C.4O대,4198
16816,201905,패션,평일,월,F.22-02시,M,B.3O대,2944
16817,201905,인테리어,휴일,일,A.02-06시,F,E.60대이상,11
16818,202005,스포츠의류용품,평일,월,C.10-14시,M,D.5O대,274
16819,202105,가전,평일,수,F.22-02시,M,A.2O대,389
16820,201905,가전,평일,금,B.06-10시,M,D.5O대,558
16821,201905,생활/사무용품,평일,금,C.10-14시,F,B.3O대,6349
16822,201905,애완용품,평일,금,A.02-06시,M,B.3O대,32
16823,202005,가전,평일,월,C.10-14시,M,B.3O대,5353
16824,202005,가전,휴일,화,C.10-14시,F,A.2O대,146
16825,202005,애완용품,휴일,일,D.14-18시,F,B.3O대,685
16826,202105,취미용품,평일,화,E.18-22시,F,A.2O대,379
16827,202105,차량정비_부품,평일,화,C.10-14시,M,E.60대이상,179
16828,202105,인테리어,평일,금,A.02-06시,F,D.5O대,135
16829,202105,애완용품,휴일,토,E.18-22시,F,D.5O대,377
16830,201905,서적,휴일,월,E.18-22시,F,A.2O대,90
16831,201905,인테리어,평일,월,E.18-22시,F,E.60대이상,78
16832,202005,인테리어,휴일,토,E.18-22시,M,D.5O대,800
16833,201905,화장품,평일,금,C.10-14시,F,C.4O대,2761
16834,202005,유아용품,평일,화,B.06-10시,M,C.4O대,230
16835,202105,화장품,휴일,일,E.18-22시,M,D.5O대,821
16836,202005,골프용품,휴일,화,F.22-02시,F,C.4O대,26
16837,202105,차량정비_부품,평일,목,B.06-10시,M,E.60대이상,64
16838,202105,인테리어,평일,금,E.18-22시,F,E.60대이상,222
16839,201905,취미용품,평일,수,F.22-02시,F,D.5O대,79
16840,202005,골프용품,평일,월,E.18-22시,F,A.2O대,11
16841,202005,식료품,평일,화,A.02-06시,M,C.4O대,399
16842,202005,생활/사무용품,휴일,금,B.06-10시,F,B.3O대,836
16843,201905,골프용품,평일,월,E.18-22시,F,D.5O대,29
16844,202105,스포츠의류용품,휴일,토,E.18-22시,M,C.4O대,794
16845,202005,화장품,평일,화,E.18-22시,F,C.4O대,2030
16846,202005,가전,평일,수,F.22-02시,F,E.60대이상,122
16847,201905,가전,휴일,수,D.14-18시,F,E.60대이상,31
16848,201905,서적,휴일,일,B.06-10시,M,E.60대이상,37
16849,201905,홈쇼핑,휴일,일,E.18-22시,M,E.60대이상,751
16850,202105,인테리어,평일,화,D.14-18시,M,E.60대이상,487
16851,201905,차량정비_부품,휴일,월,F.22-02시,M,D.5O대,26
16852,202105,서적,평일,수,F.22-02시,M,C.4O대,529
16853,202005,생활/사무용품,휴일,화,F.22-02시,F,D.5O대,615
16854,202005,취미용품,평일,수,F.22-02시,M,B.3O대,875
16855,201905,홈쇼핑,평일,수,F.22-02시,F,B.3O대,3689
16856,202105,인테리어,평일,목,E.18-22시,F,C.4O대,2102
16857,201905,식료품,휴일,일,D.14-18시,F,A.2O대,912
16858,202105,서적,휴일,수,F.22-02시,F,E.60대이상,38
16859,201905,취미용품,평일,목,B.06-10시,M,B.3O대,359
16860,202005,애완용품,휴일,화,B.06-10시,F,A.2O대,31
16861,201905,화장품,평일,화,F.22-02시,M,C.4O대,647
16862,202005,스포츠의류용품,평일,수,C.10-14시,M,E.60대이상,72
16863,202105,골프용품,평일,금,C.10-14시,F,C.4O대,155
16864,201905,패션,휴일,월,A.02-06시,F,A.2O대,238
16865,202105,인테리어,휴일,수,D.14-18시,M,B.3O대,663
16866,202005,골프용품,평일,금,B.06-10시,M,C.4O대,166
16867,202105,유아용품,평일,화,E.18-22시,M,E.60대이상,42
16868,202005,골프용품,평일,금,D.14-18시,M,C.4O대,354
16869,201905,홈쇼핑,평일,화,C.10-14시,M,E.60대이상,815
16870,202005,화장품,휴일,화,C.10-14시,M,D.5O대,115
16871,201905,차량정비_부품,휴일,일,D.14-18시,M,A.2O대,108
16872,202105,유아용품,평일,화,C.10-14시,F,B.3O대,3718
16873,202105,차량정비_부품,평일,화,B.06-10시,M,A.2O대,101
16874,202105,생활/사무용품,평일,월,D.14-18시,M,A.2O대,1968
16875,202105,식료품,평일,금,A.02-06시,F,E.60대이상,177
16876,202105,유아용품,평일,수,B.06-10시,M,B.3O대,222
16877,202105,생활/사무용품,휴일,일,F.22-02시,M,E.60대이상,734
16878,202005,스포츠의류용품,평일,목,A.02-06시,M,D.5O대,31
16879,201905,화장품,평일,월,D.14-18시,F,C.4O대,1770
16880,202105,패션,평일,화,C.10-14시,M,C.4O대,5551
16881,202105,서적,휴일,수,F.22-02시,F,C.4O대,1012
16882,202005,골프용품,휴일,토,D.14-18시,F,E.60대이상,15
16883,201905,애완용품,평일,월,E.18-22시,F,A.2O대,228
16884,201905,애완용품,휴일,월,F.22-02시,M,D.5O대,15
16885,202005,골프용품,평일,목,C.10-14시,F,D.5O대,68
16886,202105,인테리어,평일,목,B.06-10시,F,C.4O대,1383
16887,202105,골프용품,휴일,수,B.06-10시,F,E.60대이상,7
16888,201905,식료품,휴일,월,E.18-22시,F,D.5O대,476
16889,202005,식료품,평일,월,C.10-14시,F,B.3O대,8537
16890,202005,화장품,휴일,금,F.22-02시,F,C.4O대,498
16891,201905,골프용품,평일,목,E.18-22시,M,E.60대이상,13
16892,202105,인테리어,평일,금,B.06-10시,M,C.4O대,936
16893,201905,식료품,평일,수,D.14-18시,M,B.3O대,2923
16894,201905,스포츠의류용품,평일,화,E.18-22시,M,A.2O대,217
16895,202105,스포츠의류용품,평일,금,D.14-18시,M,B.3O대,687
16896,201905,생활/사무용품,평일,금,B.06-10시,F,E.60대이상,563
16897,202105,차량정비_부품,휴일,수,F.22-02시,F,A.2O대,58
16898,202005,화장품,평일,목,F.22-02시,F,D.5O대,761
16899,201905,취미용품,평일,수,A.02-06시,F,E.60대이상,5
16900,202005,생활/사무용품,평일,수,E.18-22시,F,B.3O대,6838
16901,202105,유아용품,평일,월,A.02-06시,F,E.60대이상,9
16902,202005,인테리어,휴일,토,A.02-06시,F,A.2O대,241
16903,202105,가전,휴일,수,A.02-06시,F,E.60대이상,8
16904,202005,차량정비_부품,평일,월,D.14-18시,F,D.5O대,157
16905,202105,유아용품,평일,수,E.18-22시,M,B.3O대,398
16906,201905,인테리어,평일,수,A.02-06시,F,E.60대이상,12
16907,202105,홈쇼핑,휴일,수,C.10-14시,F,B.3O대,1972
16908,202005,골프용품,평일,목,D.14-18시,M,A.2O대,19
16909,202005,식료품,휴일,화,D.14-18시,M,D.5O대,355
16910,202105,홈쇼핑,평일,목,A.02-06시,M,C.4O대,306
16911,202005,스포츠의류용품,평일,화,F.22-02시,F,C.4O대,580
16912,202005,유아용품,평일,화,B.06-10시,F,A.2O대,127
16913,202005,차량정비_부품,휴일,일,E.18-22시,F,B.3O대,312
16914,202005,패션,휴일,화,A.02-06시,F,E.60대이상,36
16915,201905,화장품,평일,수,E.18-22시,M,A.2O대,365
16916,201905,홈쇼핑,평일,수,B.06-10시,F,B.3O대,2115
16917,202105,애완용품,평일,수,C.10-14시,F,A.2O대,273
16918,201905,패션,평일,금,F.22-02시,F,B.3O대,7909
16919,202105,화장품,평일,목,A.02-06시,F,D.5O대,151
16920,202005,생활/사무용품,휴일,일,C.10-14시,F,D.5O대,2817
16921,201905,패션,평일,수,B.06-10시,M,A.2O대,886
16922,201905,가전,휴일,수,B.06-10시,F,C.4O대,103
16923,201905,스포츠의류용품,평일,금,E.18-22시,M,C.4O대,359
16924,201905,생활/사무용품,휴일,월,B.06-10시,M,D.5O대,132
16925,201905,골프용품,평일,금,E.18-22시,F,A.2O대,7
16926,202105,유아용품,휴일,토,A.02-06시,M,B.3O대,145
16927,202005,차량정비_부품,휴일,화,B.06-10시,F,C.4O대,20
16928,201905,차량정비_부품,휴일,일,E.18-22시,M,C.4O대,392
16929,201905,골프용품,휴일,토,E.18-22시,M,E.60대이상,6
16930,201905,애완용품,평일,금,E.18-22시,M,A.2O대,60
16931,201905,애완용품,평일,수,F.22-02시,M,B.3O대,174
16932,202105,인테리어,평일,금,E.18-22시,M,B.3O대,999
16933,201905,패션,휴일,일,E.18-22시,M,B.3O대,4943
16934,202005,서적,평일,금,A.02-06시,F,D.5O대,56
16935,201905,생활/사무용품,휴일,토,A.02-06시,M,A.2O대,122
16936,202105,화장품,평일,목,C.10-14시,M,B.3O대,1578
16937,202105,홈쇼핑,평일,금,E.18-22시,F,D.5O대,9075
16938,202005,화장품,평일,목,A.02-06시,F,E.60대이상,27
16939,202105,스포츠의류용품,휴일,수,D.14-18시,M,E.60대이상,38
16940,202005,골프용품,휴일,일,C.10-14시,F,D.5O대,77
16941,202105,유아용품,평일,월,B.06-10시,F,C.4O대,715
16942,202105,애완용품,평일,금,E.18-22시,F,D.5O대,293
16943,202105,가전,평일,목,C.10-14시,F,E.60대이상,1001
16944,201905,인테리어,평일,화,C.10-14시,M,C.4O대,1393
16945,202005,가전,휴일,금,A.02-06시,M,D.5O대,20
16946,201905,차량정비_부품,평일,월,D.14-18시,F,B.3O대,184
16947,202005,서적,평일,금,B.06-10시,M,D.5O대,257
16948,202005,가전,휴일,화,E.18-22시,F,B.3O대,397
16949,202105,화장품,휴일,토,A.02-06시,F,C.4O대,435
16950,201905,애완용품,평일,목,E.18-22시,F,C.4O대,382
16951,202005,스포츠의류용품,휴일,일,B.06-10시,F,B.3O대,303
16952,202105,인테리어,평일,월,A.02-06시,F,A.2O대,338
16953,201905,차량정비_부품,평일,수,F.22-02시,F,D.5O대,48
16954,201905,스포츠의류용품,평일,화,D.14-18시,M,C.4O대,518
16955,202105,화장품,휴일,일,A.02-06시,M,C.4O대,176
16956,202105,유아용품,휴일,수,E.18-22시,F,D.5O대,87
16957,202105,화장품,평일,금,D.14-18시,F,B.3O대,3256
16958,201905,취미용품,평일,수,A.02-06시,F,A.2O대,20
16959,201905,유아용품,평일,화,F.22-02시,F,C.4O대,541
16960,202005,화장품,평일,화,A.02-06시,F,A.2O대,289
16961,202005,생활/사무용품,휴일,토,E.18-22시,F,A.2O대,1838
16962,202105,홈쇼핑,평일,수,E.18-22시,F,D.5O대,5794
16963,201905,취미용품,평일,화,E.18-22시,M,E.60대이상,43
16964,202005,골프용품,평일,수,D.14-18시,F,E.60대이상,7
16965,202105,인테리어,평일,화,E.18-22시,F,D.5O대,1195
16966,201905,패션,평일,화,F.22-02시,M,E.60대이상,251
16967,202005,애완용품,평일,화,A.02-06시,M,C.4O대,27
16968,202005,취미용품,평일,수,B.06-10시,M,B.3O대,509
16969,202005,홈쇼핑,평일,목,F.22-02시,M,B.3O대,1564
16970,202005,차량정비_부품,휴일,일,D.14-18시,F,B.3O대,280
16971,202105,취미용품,휴일,일,C.10-14시,M,B.3O대,669
16972,201905,서적,평일,금,B.06-10시,F,D.5O대,236
16973,201905,골프용품,휴일,월,B.06-10시,M,C.4O대,24
16974,202005,차량정비_부품,평일,월,A.02-06시,M,D.5O대,28
16975,202105,가전,평일,월,A.02-06시,M,A.2O대,244
16976,202005,인테리어,평일,수,B.06-10시,F,B.3O대,1173
16977,202105,차량정비_부품,평일,목,B.06-10시,M,C.4O대,525
16978,201905,화장품,휴일,수,F.22-02시,F,E.60대이상,50
16979,201905,패션,평일,금,C.10-14시,F,B.3O대,12631
16980,201905,골프용품,평일,화,B.06-10시,M,E.60대이상,9
16981,202105,인테리어,평일,금,A.02-06시,F,C.4O대,257
16982,202005,생활/사무용품,평일,월,F.22-02시,M,A.2O대,1188
16983,202105,스포츠의류용품,평일,수,C.10-14시,M,C.4O대,526
16984,201905,서적,휴일,월,F.22-02시,M,D.5O대,76
16985,201905,스포츠의류용품,평일,목,D.14-18시,F,D.5O대,228
16986,202005,패션,휴일,토,D.14-18시,F,B.3O대,10585
16987,202105,홈쇼핑,휴일,토,A.02-06시,M,B.3O대,201
16988,202105,애완용품,평일,화,B.06-10시,F,E.60대이상,57
16989,201905,서적,휴일,월,E.18-22시,M,B.3O대,154
16990,202005,차량정비_부품,평일,금,E.18-22시,F,C.4O대,179
16991,201905,스포츠의류용품,평일,수,D.14-18시,M,E.60대이상,48
16992,202105,홈쇼핑,평일,금,A.02-06시,M,D.5O대,312
16993,201905,패션,평일,목,D.14-18시,F,D.5O대,3537
16994,202005,유아용품,휴일,토,F.22-02시,M,C.4O대,459
16995,201905,애완용품,휴일,일,D.14-18시,F,B.3O대,314
16996,202005,인테리어,휴일,일,A.02-06시,F,E.60대이상,29
16997,201905,골프용품,평일,금,C.10-14시,F,E.60대이상,7
16998,202105,유아용품,평일,수,A.02-06시,F,E.60대이상,7
16999,202105,차량정비_부품,평일,목,B.06-10시,F,E.60대이상,27
17000,202005,식료품,평일,수,B.06-10시,F,B.3O대,3879
17001,202105,패션,휴일,토,B.06-10시,F,A.2O대,1997
17002,202005,취미용품,평일,목,A.02-06시,F,A.2O대,34
17003,201905,골프용품,휴일,월,B.06-10시,M,D.5O대,6
17004,201905,취미용품,휴일,일,F.22-02시,F,B.3O대,273
