CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대, 건수합계 ,,,
201905,1,평일,금,A.02-06시,F,D.5O대, 5 ,,,
201905,2,휴일,월,C.10-14시,F,E.60대이상, 116 ,,,
202005,1,평일,화,A.02-06시,M,C.4O대, 80 ,,,
201905,1,휴일,수,A.02-06시,F,B.3O대, 93 ,,,
202005,1,휴일,화,D.14-18시,M,C.4O대," 1,093 ",,,
201905,1,평일,월,F.22-02시,M,E.60대이상, 7 ,,,
202005,2,휴일,금,F.22-02시,M,E.60대이상, 17 ,,,
201905,2,평일,목,A.02-06시,M,C.4O대, 85 ,,,
201905,2,평일,월,C.10-14시,M,E.60대이상, 364 ,,,
202105,1,평일,목,E.18-22시,M,B.3O대," 2,753 ",,,
202105,1,평일,목,E.18-22시,M,A.2O대, 452 ,,,
202005,1,휴일,토,F.22-02시,M,C.4O대," 1,072 ",,,
202105,1,평일,수,F.22-02시,M,B.3O대, 246 ,,,
201905,1,휴일,월,A.02-06시,F,C.4O대, 117 ,,,
202005,1,평일,금,E.18-22시,M,A.2O대, 157 ,,,
201905,2,평일,금,F.22-02시,F,D.5O대, 102 ,,,
202005,1,평일,목,E.18-22시,M,A.2O대, 660 ,,,
202005,1,휴일,화,A.02-06시,M,B.3O대, 71 ,,,
202005,1,평일,수,A.02-06시,M,D.5O대, 83 ,,,
202105,1,휴일,일,C.10-14시,F,C.4O대," 9,013 ",,,
202105,4,평일,월,F.22-02시,M,C.4O대," 5,738 ",,,
202005,1,평일,수,E.18-22시,F,A.2O대, 290 ,,,
201905,1,평일,수,C.10-14시,M,C.4O대," 1,227 ",,,
202005,1,휴일,토,D.14-18시,M,B.3O대, 767 ,,,
201905,1,휴일,일,C.10-14시,F,D.5O대, 346 ,,,
201905,1,평일,목,D.14-18시,M,B.3O대, 752 ,,,
202005,1,평일,수,F.22-02시,M,E.60대이상, 34 ,,,
202005,1,평일,화,F.22-02시,F,B.3O대, 195 ,,,
202105,3,평일,화,D.14-18시,F,D.5O대, 342 ,,,
202105,1,휴일,일,D.14-18시,M,E.60대이상, 51 ,,,
201905,2,평일,화,A.02-06시,M,D.5O대, 35 ,,,
201905,1,평일,화,C.10-14시,F,D.5O대, 42 ,,,
202105,4,평일,화,F.22-02시,F,C.4O대," 10,151 ",,,
202105,1,휴일,토,E.18-22시,M,D.5O대," 1,026 ",,,
202005,1,평일,화,D.14-18시,F,B.3O대," 1,958 ",,,
202105,1,휴일,토,B.06-10시,F,A.2O대, 15 ,,,
201905,1,휴일,토,A.02-06시,F,C.4O대, 9 ,,,
202105,2,평일,금,E.18-22시,M,D.5O대, 194 ,,,
202005,1,평일,목,B.06-10시,F,A.2O대, 196 ,,,
202105,1,평일,목,E.18-22시,F,A.2O대," 1,017 ",,,
202005,4,휴일,금,C.10-14시,F,E.60대이상, 212 ,,,
201905,4,평일,목,B.06-10시,M,E.60대이상, 280 ,,,
202105,1,평일,월,A.02-06시,M,B.3O대, 30 ,,,
202105,1,휴일,토,A.02-06시,M,A.2O대, 81 ,,,
202005,1,평일,금,B.06-10시,F,C.4O대, 68 ,,,
202105,3,휴일,토,D.14-18시,F,E.60대이상, 83 ,,,
201905,1,휴일,일,B.06-10시,M,D.5O대, 19 ,,,
202105,2,평일,화,D.14-18시,F,C.4O대," 10,564 ",,,
202005,2,휴일,토,A.02-06시,F,D.5O대, 146 ,,,
201905,1,휴일,토,A.02-06시,M,C.4O대, 256 ,,,
202005,1,평일,월,F.22-02시,M,A.2O대, 167 ,,,
202105,4,평일,화,C.10-14시,F,C.4O대," 11,632 ",,,
201905,2,평일,금,F.22-02시,F,C.4O대," 1,721 ",,,
201905,1,평일,수,A.02-06시,F,C.4O대, 19 ,,,
202005,2,휴일,금,F.22-02시,F,C.4O대," 2,012 ",,,
202105,2,평일,금,E.18-22시,F,C.4O대," 9,025 ",,,
202105,2,평일,목,E.18-22시,M,E.60대이상, 189 ,,,
202005,1,휴일,금,C.10-14시,M,E.60대이상, 11 ,,,
201905,1,평일,목,D.14-18시,F,C.4O대," 2,383 ",,,
202105,1,휴일,수,E.18-22시,F,D.5O대, 52 ,,,
202005,3,평일,수,F.22-02시,F,B.3O대, 677 ,,,
202005,3,평일,목,E.18-22시,M,A.2O대, 85 ,,,
202005,3,휴일,일,E.18-22시,M,B.3O대, 418 ,,,
202005,1,휴일,일,B.06-10시,M,A.2O대, 45 ,,,
202005,1,휴일,일,A.02-06시,F,A.2O대, 120 ,,,
202005,1,평일,수,D.14-18시,M,B.3O대, 788 ,,,
202005,1,평일,화,A.02-06시,F,B.3O대, 348 ,,,
202005,2,휴일,금,E.18-22시,M,E.60대이상, 107 ,,,
202105,2,평일,월,A.02-06시,M,E.60대이상, 9 ,,,
201905,1,평일,금,A.02-06시,M,E.60대이상, 54 ,,,
202005,2,평일,화,A.02-06시,M,D.5O대, 195 ,,,
201905,2,휴일,월,B.06-10시,M,B.3O대, 354 ,,,
202005,1,평일,금,F.22-02시,F,B.3O대," 1,939 ",,,
201905,1,평일,금,C.10-14시,M,D.5O대, 644 ,,,
202005,1,평일,월,B.06-10시,M,E.60대이상, 176 ,,,
202105,1,평일,화,B.06-10시,M,E.60대이상," 1,073 ",,,
202005,3,평일,수,D.14-18시,F,D.5O대, 299 ,,,
201905,2,휴일,일,C.10-14시,M,D.5O대," 1,187 ",,,
202105,2,휴일,일,F.22-02시,M,E.60대이상, 39 ,,,
201905,1,평일,화,A.02-06시,F,D.5O대, 11 ,,,
202005,3,평일,수,C.10-14시,F,A.2O대, 564 ,,,
201905,1,평일,금,F.22-02시,M,B.3O대, 320 ,,,
202005,1,휴일,토,C.10-14시,M,E.60대이상, 298 ,,,
201905,1,휴일,수,A.02-06시,M,B.3O대, 121 ,,,
202005,2,휴일,화,F.22-02시,M,E.60대이상, 27 ,,,
202005,1,평일,수,B.06-10시,M,E.60대이상, 659 ,,,
202105,1,평일,수,D.14-18시,M,D.5O대, 198 ,,,
201905,1,휴일,일,F.22-02시,M,C.4O대, 100 ,,,
201905,2,휴일,수,C.10-14시,F,D.5O대, 31 ,,,
202005,2,휴일,일,B.06-10시,M,A.2O대, 94 ,,,
202005,1,평일,금,E.18-22시,M,B.3O대, 479 ,,,
201905,1,휴일,수,B.06-10시,M,E.60대이상, 22 ,,,
201905,3,평일,화,E.18-22시,M,A.2O대, 56 ,,,
201905,1,평일,화,F.22-02시,M,E.60대이상, 74 ,,,
201905,1,휴일,토,B.06-10시,F,B.3O대, 271 ,,,
202005,1,휴일,일,D.14-18시,F,D.5O대, 195 ,,,
202005,2,평일,목,F.22-02시,F,D.5O대," 2,848 ",,,
202105,1,휴일,수,E.18-22시,M,E.60대이상, 179 ,,,
202105,2,평일,수,B.06-10시,M,C.4O대," 1,457 ",,,
202005,1,평일,목,B.06-10시,F,D.5O대, 435 ,,,
201905,2,평일,화,F.22-02시,F,C.4O대," 7,316 ",,,
201905,2,평일,수,A.02-06시,F,A.2O대, 986 ,,,
202005,4,평일,목,A.02-06시,F,D.5O대, 431 ,,,
202005,1,휴일,화,B.06-10시,M,B.3O대, 119 ,,,
202005,4,휴일,일,C.10-14시,M,D.5O대," 1,781 ",,,
202105,1,평일,화,D.14-18시,F,D.5O대," 5,550 ",,,
202005,3,휴일,일,B.06-10시,M,B.3O대, 91 ,,,
202005,1,휴일,금,E.18-22시,F,D.5O대, 88 ,,,
201905,4,휴일,일,D.14-18시,M,D.5O대, 763 ,,,
202005,2,휴일,토,D.14-18시,M,C.4O대," 4,949 ",,,
202005,4,휴일,금,F.22-02시,M,E.60대이상, 59 ,,,
201905,1,휴일,수,C.10-14시,M,A.2O대, 46 ,,,
202105,3,휴일,일,F.22-02시,F,C.4O대, 860 ,,,
202005,1,평일,금,E.18-22시,M,E.60대이상, 18 ,,,
201905,1,휴일,토,E.18-22시,M,E.60대이상, 31 ,,,
202005,1,휴일,화,A.02-06시,M,D.5O대, 19 ,,,
202005,1,평일,화,C.10-14시,M,A.2O대, 599 ,,,
202005,3,휴일,금,A.02-06시,F,E.60대이상, 6 ,,,
202005,1,평일,금,B.06-10시,M,C.4O대," 1,740 ",,,
202105,1,평일,목,C.10-14시,F,C.4O대," 5,409 ",,,
202005,1,휴일,일,C.10-14시,M,B.3O대," 1,828 ",,,
202105,4,휴일,토,E.18-22시,F,C.4O대," 9,886 ",,,
202005,2,휴일,일,E.18-22시,M,B.3O대," 1,689 ",,,
202105,1,평일,월,F.22-02시,F,E.60대이상, 60 ,,,
202005,2,평일,금,E.18-22시,M,A.2O대, 400 ,,,
202005,4,평일,화,E.18-22시,F,D.5O대," 2,674 ",,,
202005,2,휴일,화,C.10-14시,M,D.5O대, 431 ,,,
201905,3,평일,수,F.22-02시,F,A.2O대, 277 ,,,
202105,1,휴일,수,A.02-06시,F,A.2O대, 198 ,,,
201905,2,휴일,토,B.06-10시,F,B.3O대," 2,844 ",,,
202005,1,휴일,일,A.02-06시,F,D.5O대, 343 ,,,
202005,1,휴일,토,F.22-02시,M,C.4O대," 3,288 ",,,
202005,1,휴일,화,D.14-18시,F,B.3O대, 377 ,,,
201905,3,평일,화,C.10-14시,M,D.5O대, 116 ,,,
201905,1,평일,수,F.22-02시,M,B.3O대, 498 ,,,
202005,2,평일,월,B.06-10시,M,B.3O대," 2,410 ",,,
201905,3,휴일,토,C.10-14시,M,C.4O대, 109 ,,,
201905,2,평일,금,D.14-18시,M,B.3O대," 5,026 ",,,
202005,3,평일,수,E.18-22시,F,D.5O대, 275 ,,,
201905,3,평일,수,F.22-02시,M,A.2O대, 61 ,,,
202005,1,평일,월,A.02-06시,F,A.2O대, 306 ,,,
201905,1,평일,목,D.14-18시,M,A.2O대, 198 ,,,
201905,3,휴일,수,F.22-02시,M,E.60대이상, 4 ,,,
201905,1,휴일,일,C.10-14시,F,E.60대이상, 61 ,,,
201905,1,평일,목,F.22-02시,F,C.4O대, 128 ,,,
202105,1,평일,수,B.06-10시,M,D.5O대, 367 ,,,
202105,3,휴일,일,F.22-02시,F,D.5O대, 379 ,,,
202005,2,평일,수,F.22-02시,F,B.3O대," 13,702 ",,,
201905,1,평일,화,F.22-02시,M,D.5O대, 72 ,,,
202105,4,평일,월,E.18-22시,F,B.3O대," 13,029 ",,,
201905,1,휴일,수,E.18-22시,F,E.60대이상, 4 ,,,
201905,1,평일,월,B.06-10시,M,A.2O대, 3 ,,,
202105,1,평일,목,D.14-18시,M,E.60대이상, 526 ,,,
201905,4,휴일,토,A.02-06시,M,B.3O대, 229 ,,,
202005,1,평일,목,C.10-14시,M,A.2O대, 238 ,,,
201905,4,평일,금,E.18-22시,F,D.5O대," 1,824 ",,,
202105,2,평일,금,C.10-14시,F,D.5O대, 288 ,,,
202105,1,평일,월,D.14-18시,M,E.60대이상, 199 ,,,
202005,1,평일,수,F.22-02시,M,C.4O대," 1,898 ",,,
201905,3,휴일,수,B.06-10시,M,D.5O대, 11 ,,,
202005,2,휴일,일,E.18-22시,M,A.2O대," 3,166 ",,,
202005,2,평일,수,B.06-10시,M,A.2O대," 1,096 ",,,
202105,2,평일,월,A.02-06시,M,B.3O대," 1,141 ",,,
202105,1,평일,금,A.02-06시,F,B.3O대, 295 ,,,
201905,1,평일,월,B.06-10시,F,D.5O대, 194 ,,,
202105,2,평일,월,B.06-10시,F,E.60대이상, 42 ,,,
202105,1,평일,화,F.22-02시,F,B.3O대," 1,257 ",,,
202105,3,평일,목,B.06-10시,F,E.60대이상, 64 ,,,
202105,1,휴일,일,E.18-22시,F,B.3O대," 3,572 ",,,
201905,1,휴일,수,A.02-06시,F,D.5O대, 47 ,,,
202105,1,평일,목,A.02-06시,F,D.5O대, 502 ,,,
201905,1,평일,수,C.10-14시,M,A.2O대, 207 ,,,
202105,2,평일,화,C.10-14시,F,A.2O대," 7,611 ",,,
201905,1,휴일,일,C.10-14시,M,A.2O대, 70 ,,,
202105,1,휴일,토,D.14-18시,M,A.2O대, 122 ,,,
202005,3,휴일,화,E.18-22시,F,D.5O대, 72 ,,,
202005,1,평일,목,E.18-22시,M,D.5O대, 250 ,,,
201905,1,평일,화,F.22-02시,F,C.4O대," 1,856 ",,,
202105,4,휴일,수,C.10-14시,F,A.2O대, 958 ,,,
201905,2,휴일,수,A.02-06시,M,D.5O대, 7 ,,,
202105,1,평일,월,F.22-02시,F,D.5O대, 200 ,,,
202105,2,평일,수,C.10-14시,F,D.5O대, 175 ,,,
202005,2,휴일,화,F.22-02시,F,A.2O대," 2,100 ",,,
202105,4,휴일,일,A.02-06시,M,E.60대이상, 129 ,,,
201905,1,휴일,수,F.22-02시,M,B.3O대, 271 ,,,
202005,1,평일,월,B.06-10시,M,B.3O대, 59 ,,,
202105,1,휴일,토,F.22-02시,F,D.5O대, 183 ,,,
202105,1,평일,금,B.06-10시,F,C.4O대, 250 ,,,
202105,1,평일,목,D.14-18시,F,E.60대이상, 371 ,,,
201905,1,휴일,월,A.02-06시,M,B.3O대, 126 ,,,
202005,1,평일,수,A.02-06시,F,D.5O대, 52 ,,,
201905,1,평일,월,D.14-18시,F,C.4O대," 1,780 ",,,
201905,1,평일,월,F.22-02시,M,A.2O대, 6 ,,,
202005,2,평일,월,F.22-02시,F,E.60대이상, 191 ,,,
202005,1,평일,목,C.10-14시,F,D.5O대, 167 ,,,
202105,1,평일,목,F.22-02시,F,D.5O대, 176 ,,,
202005,1,휴일,일,E.18-22시,M,E.60대이상, 41 ,,,
202105,1,평일,목,B.06-10시,F,B.3O대, 164 ,,,
202005,1,휴일,금,B.06-10시,M,C.4O대, 247 ,,,
202105,1,평일,목,E.18-22시,F,E.60대이상, 13 ,,,
202005,1,평일,월,C.10-14시,M,D.5O대, 419 ,,,
202005,1,휴일,토,D.14-18시,F,C.4O대, 824 ,,,
202105,1,평일,금,D.14-18시,F,C.4O대, 155 ,,,
202005,2,휴일,일,A.02-06시,M,B.3O대, 218 ,,,
202105,1,평일,월,F.22-02시,M,D.5O대, 801 ,,,
202105,1,평일,월,D.14-18시,M,E.60대이상, 584 ,,,
202105,1,휴일,수,E.18-22시,F,C.4O대, 367 ,,,
202105,1,평일,화,E.18-22시,M,E.60대이상," 1,112 ",,,
202105,3,휴일,일,A.02-06시,F,A.2O대, 122 ,,,
202105,1,평일,목,D.14-18시,F,A.2O대, 129 ,,,
202005,2,휴일,화,D.14-18시,M,C.4O대, 180 ,,,
202005,2,휴일,금,D.14-18시,M,D.5O대, 57 ,,,
202105,1,휴일,수,A.02-06시,F,B.3O대, 93 ,,,
202105,1,평일,수,F.22-02시,M,A.2O대, 75 ,,,
202005,1,휴일,일,E.18-22시,F,B.3O대," 1,867 ",,,
201905,1,평일,수,F.22-02시,M,B.3O대, 47 ,,,
202005,2,휴일,화,D.14-18시,F,B.3O대, 701 ,,,
202005,1,평일,금,D.14-18시,F,A.2O대, 646 ,,,
201905,2,평일,금,C.10-14시,M,C.4O대," 4,333 ",,,
202105,1,휴일,토,C.10-14시,M,B.3O대, 731 ,,,
202005,2,평일,화,E.18-22시,F,E.60대이상, 205 ,,,
202105,4,휴일,토,A.02-06시,F,D.5O대, 513 ,,,
202105,4,평일,금,F.22-02시,M,E.60대이상, 454 ,,,
201905,1,휴일,토,E.18-22시,M,D.5O대, 796 ,,,
202005,1,평일,금,F.22-02시,M,A.2O대, 104 ,,,
202105,1,휴일,일,C.10-14시,F,A.2O대, 701 ,,,
201905,1,평일,금,F.22-02시,M,E.60대이상, 7 ,,,
202105,3,평일,목,C.10-14시,M,B.3O대, 470 ,,,
202105,1,평일,수,E.18-22시,F,B.3O대, 148 ,,,
202005,1,휴일,일,C.10-14시,M,E.60대이상, 804 ,,,
201905,2,평일,수,B.06-10시,F,C.4O대, 329 ,,,
201905,1,휴일,월,C.10-14시,F,A.2O대, 109 ,,,
202105,1,휴일,토,F.22-02시,M,A.2O대, 7 ,,,
202105,1,휴일,토,B.06-10시,F,B.3O대, 84 ,,,
202005,1,휴일,일,F.22-02시,F,E.60대이상, 608 ,,,
202005,1,평일,목,A.02-06시,M,A.2O대, 45 ,,,
201905,1,평일,월,B.06-10시,F,C.4O대," 2,557 ",,,
202005,2,평일,금,B.06-10시,F,C.4O대," 1,811 ",,,
201905,3,휴일,수,F.22-02시,M,A.2O대, 23 ,,,
202105,1,휴일,토,A.02-06시,M,E.60대이상, 32 ,,,
201905,1,휴일,토,C.10-14시,M,C.4O대, 308 ,,,
201905,1,휴일,월,B.06-10시,F,E.60대이상, 5 ,,,
202005,1,평일,월,C.10-14시,M,D.5O대, 247 ,,,
201905,1,평일,월,D.14-18시,M,E.60대이상, 257 ,,,
201905,2,휴일,일,A.02-06시,F,C.4O대, 660 ,,,
201905,3,평일,수,A.02-06시,M,D.5O대, 5 ,,,
202105,3,평일,월,C.10-14시,M,D.5O대, 275 ,,,
202005,2,평일,수,D.14-18시,F,A.2O대, 495 ,,,
202005,2,휴일,일,B.06-10시,M,E.60대이상, 82 ,,,
202105,1,휴일,수,B.06-10시,M,D.5O대, 121 ,,,
202105,1,평일,월,A.02-06시,M,C.4O대, 134 ,,,
202005,1,휴일,토,F.22-02시,M,A.2O대, 351 ,,,
202105,1,평일,목,B.06-10시,F,B.3O대, 792 ,,,
202005,2,휴일,토,F.22-02시,M,D.5O대, 186 ,,,
201905,1,휴일,월,A.02-06시,F,A.2O대, 19 ,,,
202105,2,평일,금,D.14-18시,F,B.3O대, 855 ,,,
202005,2,평일,수,F.22-02시,M,E.60대이상, 30 ,,,
202105,2,휴일,토,E.18-22시,M,E.60대이상, 856 ,,,
202105,1,휴일,토,B.06-10시,F,E.60대이상, 77 ,,,
202105,1,평일,수,F.22-02시,F,C.4O대, 705 ,,,
202005,1,휴일,일,B.06-10시,M,C.4O대, 773 ,,,
201905,1,평일,수,F.22-02시,F,B.3O대, 981 ,,,
202005,4,평일,월,D.14-18시,F,B.3O대," 7,765 ",,,
202005,1,평일,목,C.10-14시,F,B.3O대, 264 ,,,
202005,1,휴일,토,E.18-22시,F,D.5O대, 78 ,,,
202005,2,평일,화,A.02-06시,M,C.4O대, 519 ,,,
202105,1,평일,금,F.22-02시,M,C.4O대, 481 ,,,
201905,2,휴일,토,B.06-10시,M,D.5O대, 476 ,,,
202005,4,휴일,일,A.02-06시,F,D.5O대, 346 ,,,
202105,1,휴일,토,E.18-22시,M,B.3O대," 2,810 ",,,
201905,1,휴일,수,F.22-02시,F,C.4O대, 150 ,,,
202105,1,평일,목,D.14-18시,F,B.3O대, 81 ,,,
202005,2,평일,수,D.14-18시,F,C.4O대, 867 ,,,
202105,3,휴일,수,C.10-14시,F,D.5O대, 172 ,,,
202105,3,평일,목,F.22-02시,F,E.60대이상, 59 ,,,
201905,2,휴일,수,B.06-10시,M,A.2O대, 47 ,,,
202005,2,평일,수,E.18-22시,F,C.4O대, 758 ,,,
201905,1,휴일,월,F.22-02시,F,D.5O대, 13 ,,,
201905,1,휴일,토,B.06-10시,F,D.5O대, 22 ,,,
201905,3,휴일,수,A.02-06시,F,D.5O대, 11 ,,,
202105,1,휴일,일,C.10-14시,F,D.5O대, 259 ,,,
201905,1,평일,목,B.06-10시,M,E.60대이상, 44 ,,,
201905,2,휴일,토,F.22-02시,F,C.4O대, 318 ,,,
202005,4,평일,화,E.18-22시,F,B.3O대," 5,763 ",,,
201905,1,휴일,토,E.18-22시,M,E.60대이상, 106 ,,,
202105,2,평일,목,C.10-14시,F,A.2O대," 2,518 ",,,
201905,1,휴일,일,B.06-10시,F,B.3O대," 1,336 ",,,
201905,2,평일,수,C.10-14시,F,E.60대이상, 394 ,,,
202005,1,평일,금,C.10-14시,F,C.4O대," 1,996 ",,,
202005,2,휴일,토,F.22-02시,M,E.60대이상, 292 ,,,
201905,2,휴일,일,B.06-10시,F,D.5O대, 838 ,,,
202105,1,평일,목,B.06-10시,M,D.5O대," 1,398 ",,,
202105,3,평일,월,F.22-02시,M,C.4O대, 359 ,,,
202005,2,휴일,화,F.22-02시,F,D.5O대, 198 ,,,
202105,1,평일,월,B.06-10시,F,A.2O대," 1,145 ",,,
202005,2,휴일,금,D.14-18시,M,D.5O대, 450 ,,,
202005,2,휴일,금,E.18-22시,F,A.2O대, 377 ,,,
202105,1,휴일,일,E.18-22시,F,D.5O대, 305 ,,,
201905,2,휴일,일,D.14-18시,M,C.4O대," 4,248 ",,,
202005,1,휴일,금,B.06-10시,F,E.60대이상, 7 ,,,
202005,1,휴일,금,D.14-18시,M,D.5O대, 505 ,,,
202105,1,평일,월,E.18-22시,M,C.4O대," 7,613 ",,,
202105,3,평일,목,E.18-22시,F,E.60대이상, 90 ,,,
202105,3,평일,목,F.22-02시,M,C.4O대, 250 ,,,
202105,1,휴일,토,E.18-22시,M,B.3O대, 773 ,,,
202105,1,평일,금,B.06-10시,F,B.3O대, 798 ,,,
201905,1,평일,수,F.22-02시,M,E.60대이상, 35 ,,,
202105,1,평일,화,D.14-18시,M,A.2O대," 1,488 ",,,
202005,2,평일,화,C.10-14시,F,A.2O대, 402 ,,,
202005,1,평일,화,C.10-14시,M,C.4O대, 988 ,,,
201905,2,휴일,수,F.22-02시,F,B.3O대, 772 ,,,
202105,1,휴일,수,E.18-22시,F,A.2O대, 54 ,,,
202005,4,휴일,일,C.10-14시,M,E.60대이상, 682 ,,,
202005,1,휴일,일,D.14-18시,F,D.5O대, 115 ,,,
202105,1,평일,화,B.06-10시,M,D.5O대, 229 ,,,
202105,2,평일,금,B.06-10시,M,C.4O대," 2,835 ",,,
202105,1,휴일,수,E.18-22시,F,C.4O대, 98 ,,,
201905,1,평일,수,C.10-14시,F,C.4O대," 1,181 ",,,
202105,1,휴일,일,C.10-14시,M,C.4O대," 1,209 ",,,
201905,2,평일,금,F.22-02시,F,E.60대이상, 18 ,,,
202005,1,휴일,토,A.02-06시,M,C.4O대, 36 ,,,
202005,1,평일,화,A.02-06시,F,D.5O대, 49 ,,,
202105,1,평일,목,F.22-02시,M,B.3O대, 890 ,,,
202105,1,휴일,일,D.14-18시,M,C.4O대," 3,162 ",,,
202105,1,휴일,수,F.22-02시,F,C.4O대, 594 ,,,
202005,2,평일,수,A.02-06시,F,B.3O대," 2,403 ",,,
202105,1,평일,화,A.02-06시,M,E.60대이상, 149 ,,,
201905,1,휴일,토,C.10-14시,M,B.3O대," 2,069 ",,,
202105,1,평일,화,B.06-10시,M,B.3O대," 2,116 ",,,
202005,2,휴일,일,D.14-18시,F,D.5O대," 4,413 ",,,
202005,3,휴일,일,F.22-02시,F,D.5O대, 279 ,,,
202005,1,평일,월,E.18-22시,F,E.60대이상, 196 ,,,
202005,1,평일,월,B.06-10시,F,E.60대이상, 9 ,,,
202105,1,휴일,토,D.14-18시,F,B.3O대," 1,804 ",,,
201905,1,평일,목,D.14-18시,F,A.2O대, 934 ,,,
202105,1,평일,금,B.06-10시,M,E.60대이상, 108 ,,,
202105,1,평일,수,D.14-18시,M,D.5O대, 51 ,,,
202105,2,휴일,토,F.22-02시,M,E.60대이상, 53 ,,,
202005,1,휴일,금,E.18-22시,F,B.3O대," 1,104 ",,,
201905,3,휴일,수,F.22-02시,F,E.60대이상, 7 ,,,
202105,1,평일,월,A.02-06시,M,C.4O대, 294 ,,,
202005,2,휴일,토,F.22-02시,M,D.5O대," 1,451 ",,,
202005,1,평일,수,E.18-22시,M,E.60대이상, 85 ,,,
202105,1,평일,화,F.22-02시,M,E.60대이상, 59 ,,,
201905,2,휴일,월,E.18-22시,F,B.3O대," 2,056 ",,,
202005,1,휴일,토,A.02-06시,F,C.4O대, 53 ,,,
202005,1,평일,화,C.10-14시,F,B.3O대, 29 ,,,
202105,1,평일,금,A.02-06시,M,B.3O대, 11 ,,,
202005,1,휴일,화,F.22-02시,M,E.60대이상, 22 ,,,
201905,1,휴일,토,D.14-18시,F,D.5O대, 86 ,,,
202005,1,휴일,일,C.10-14시,F,C.4O대, 518 ,,,
201905,3,휴일,수,C.10-14시,F,D.5O대, 48 ,,,
202105,1,평일,금,D.14-18시,F,D.5O대, 119 ,,,
202105,4,휴일,일,C.10-14시,F,E.60대이상," 1,763 ",,,
202005,1,평일,화,E.18-22시,M,C.4O대," 1,203 ",,,
201905,1,휴일,수,C.10-14시,F,D.5O대, 26 ,,,
201905,3,휴일,일,D.14-18시,F,A.2O대, 219 ,,,
201905,1,평일,화,A.02-06시,F,A.2O대, 263 ,,,
202105,2,평일,금,C.10-14시,F,C.4O대," 11,487 ",,,
202005,4,평일,월,B.06-10시,M,C.4O대," 2,116 ",,,
202105,1,평일,수,B.06-10시,F,A.2O대, 131 ,,,
202005,1,휴일,토,C.10-14시,F,B.3O대, 39 ,,,
202005,1,평일,수,A.02-06시,M,B.3O대, 5 ,,,
202005,1,휴일,일,B.06-10시,M,A.2O대, 65 ,,,
202005,1,평일,금,A.02-06시,M,A.2O대, 29 ,,,
201905,1,휴일,수,D.14-18시,F,A.2O대, 206 ,,,
202005,2,휴일,토,B.06-10시,M,E.60대이상, 83 ,,,
202005,1,휴일,금,B.06-10시,F,C.4O대, 223 ,,,
202005,1,휴일,일,F.22-02시,F,C.4O대, 123 ,,,
202105,2,평일,월,B.06-10시,M,D.5O대, 484 ,,,
202005,1,휴일,금,C.10-14시,F,B.3O대, 343 ,,,
202105,2,평일,화,A.02-06시,M,A.2O대, 74 ,,,
202105,1,평일,월,C.10-14시,M,A.2O대," 1,835 ",,,
202105,1,평일,화,B.06-10시,M,D.5O대, 603 ,,,
202105,1,평일,수,A.02-06시,M,B.3O대, 32 ,,,
202005,3,휴일,토,B.06-10시,F,B.3O대, 223 ,,,
201905,3,평일,목,C.10-14시,F,A.2O대, 461 ,,,
202005,2,휴일,금,F.22-02시,M,B.3O대, 235 ,,,
202105,1,평일,수,F.22-02시,M,A.2O대, 592 ,,,
202005,1,평일,금,B.06-10시,M,C.4O대, 258 ,,,
202005,2,휴일,일,D.14-18시,F,E.60대이상, 944 ,,,
201905,3,휴일,일,C.10-14시,M,B.3O대, 113 ,,,
202105,1,평일,화,B.06-10시,F,C.4O대," 1,440 ",,,
202005,1,평일,월,E.18-22시,M,C.4O대, 939 ,,,
202005,1,평일,월,D.14-18시,M,D.5O대, 180 ,,,
202105,4,평일,월,D.14-18시,M,B.3O대," 6,555 ",,,
202105,1,평일,월,F.22-02시,F,A.2O대, 569 ,,,
202105,3,휴일,토,D.14-18시,M,D.5O대, 146 ,,,
202005,3,평일,월,D.14-18시,M,E.60대이상, 35 ,,,
202005,1,휴일,화,F.22-02시,F,D.5O대, 20 ,,,
201905,2,평일,목,E.18-22시,F,D.5O대, 808 ,,,
202005,1,평일,화,A.02-06시,M,C.4O대, 185 ,,,
202005,3,평일,목,B.06-10시,F,C.4O대, 350 ,,,
202005,4,평일,월,E.18-22시,M,D.5O대," 2,078 ",,,
202005,3,평일,화,C.10-14시,M,B.3O대, 305 ,,,
201905,1,평일,화,C.10-14시,M,B.3O대, 766 ,,,
202105,1,평일,금,B.06-10시,M,B.3O대, 327 ,,,
201905,1,휴일,토,D.14-18시,F,B.3O대, 22 ,,,
202105,2,휴일,일,E.18-22시,M,B.3O대," 1,909 ",,,
202005,1,평일,금,C.10-14시,M,A.2O대, 162 ,,,
201905,1,평일,금,A.02-06시,F,A.2O대, 68 ,,,
202005,1,휴일,일,B.06-10시,M,D.5O대, 127 ,,,
201905,1,평일,월,F.22-02시,M,A.2O대, 144 ,,,
201905,1,평일,금,B.06-10시,F,E.60대이상, 99 ,,,
201905,1,평일,목,E.18-22시,M,C.4O대, 416 ,,,
202105,1,휴일,수,F.22-02시,F,D.5O대, 250 ,,,
202005,1,휴일,토,F.22-02시,F,D.5O대," 1,884 ",,,
201905,1,평일,목,B.06-10시,F,B.3O대, 868 ,,,
201905,1,평일,금,E.18-22시,F,E.60대이상, 100 ,,,
