,year,target_area,no_of_place,sleepnights,accommodation,number_of_ppl,number_of_children,cost_total_trip,cost_total_per_person,satisfied,sex,age,month,living_area,target_beforesplit,transportation,reason,relationship,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_14,target_15,target_16,target_17,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,transportation1,transportation2,transportation3,reason1,reason2,reason3,accommodation_1,accommodation_2,accommodation_3,accommodation_4,accommodation_5,accommodation_6,accommodation_7,accommodation_8,accommodation_9,accommodation_10,accommodation_11,accommodation_12,accommodation_13,accommodation_14
8466,2020.0,34380,1,0,0,4.0,0.0,262000.0,65500.0,5.0,1.0,25.0,11.0,11.0,"1,2",1,"1,2",3,1.0,1.0,,,,,,,,,,,,,,,34380,,,,,,,,,,,1,,,1,2,,,,,,,,,,,,,,,
8467,2020.0,32390,1,0,0,4.0,0.0,315000.0,63000.0,4.0,1.0,64.0,11.0,11.0,"1,2",1,"1,8",3,1.0,1.0,,,,,,,,,,,,,,,32390,,,,,,,,,,,1,,,1,8,,,,,,,,,,,,,,,
8468,2020.0,"32060,32060,32340,32340,32030",5,2,"3,1",2.0,0.0,630000.0,315000.0,5.0,1.0,36.0,11.0,11.0,"1,2,6",1,"1,14,2",3,1.0,1.0,,,,1.0,,,,,,,,,,,32060,32060,32340,32340,32030,,,,,,,1,,,1,14,2,3.0,1.0,,,,,,,,,,,,
8469,2020.0,33020,1,0,0,3.0,0.0,149001.0,49667.0,5.0,2.0,47.0,11.0,11.0,"1,2",1,"4,5,2",3,1.0,1.0,,,,,,,,,,,,,,,33020,,,,,,,,,,,1,,,4,5,2,,,,,,,,,,,,,,
8470,2020.0,"33020,33020",2,1,11,2.0,0.0,285000.0,142500.0,5.0,2.0,32.0,11.0,11.0,"1,2,6",1,"1,2,14",3,1.0,1.0,,,,1.0,,,,,,,,,,,33020,33020,,,,,,,,,,1,,,1,2,14,11.0,,,,,,,,,,,,,
8471,2020.0,"39010,39010,39010,39020",4,2,"3,3",2.0,0.0,903000.0,451500.0,5.0,2.0,27.0,11.0,11.0,"1,2,5,6","3,8,4","5,2,1",3,1.0,1.0,,,1.0,1.0,,,,,,,,,,,39010,39010,39010,39020,,,,,,,,3,8,4,5,2,1,3.0,3.0,,,,,,,,,,,,
8472,2020.0,34030,1,0,0,2.0,0.0,96000.0,48000.0,4.0,1.0,46.0,11.0,11.0,"1,2",1,"4,14",1,1.0,1.0,,,,,,,,,,,,,,,34030,,,,,,,,,,,1,,,4,14,,,,,,,,,,,,,,,
8473,2020.0,"39020,39020,39020",3,2,"9,9",3.0,0.0,1201995.0,400665.0,4.0,1.0,21.0,12.0,11.0,"1,3,15","6,3","14,15,1",3,1.0,,1.0,,,,,,,,,,,1.0,,,39020,39020,39020,,,,,,,,,6,3,,14,15,1,9.0,9.0,,,,,,,,,,,,
8474,2020.0,"33380,33020",2,1,4,3.0,0.0,450999.0,150333.0,4.0,2.0,22.0,12.0,11.0,"2,4,6",1,"14,2,1",3,,1.0,,1.0,,1.0,,,,,,,,,,,33380,33020,,,,,,,,,,1,,,14,2,1,4.0,,,,,,,,,,,,,
8475,2020.0,33390,1,0,0,2.0,0.0,45000.0,22500.0,4.0,2.0,40.0,12.0,11.0,"1,2,6",1,"4,3,14",1,1.0,1.0,,,,1.0,,,,,,,,,,,33390,,,,,,,,,,,1,,,4,3,14,,,,,,,,,,,,,,
8476,2020.0,"37010,37010",2,1,13,2.0,0.0,160000.0,80000.0,4.0,1.0,35.0,12.0,11.0,"1,2,6",1,"1,2,9",3,1.0,1.0,,,,1.0,,,,,,,,,,,37010,37010,,,,,,,,,,1,,,1,2,9,13.0,,,,,,,,,,,,,
8477,2020.0,29010,1,0,0,2.0,0.0,50000.0,25000.0,4.0,2.0,35.0,12.0,11.0,"1,2,6",1,"2,5,3",3,1.0,1.0,,,,1.0,,,,,,,,,,,29010,,,,,,,,,,,1,,,2,5,3,,,,,,,,,,,,,,
8478,2020.0,25010,1,1,12,4.0,0.0,45000.0,25000.0,4.0,1.0,76.0,1.0,11.0,"1,2",1,"14,4,2",1,1.0,1.0,,,,,,,,,,,,,,,25010,,,,,,,,,,,1,,,14,4,2,12.0,,,,,,,,,,,,,
8479,2020.0,"25020,33330",2,"0,2",12,3.0,1.0,141500.0,78000.0,4.0,1.0,32.0,1.0,11.0,"2,8",1,"7,2,4",1,,1.0,,,,,,1.0,,,,,,,,,25020,33330,,,,,,,,,,1,,,7,2,4,0.0,12.0,12.0,,,,,,,,,,,
8480,2020.0,34040,1,0,0,3.0,0.0,85999.0,39333.0,4.0,2.0,75.0,1.0,11.0,"2,7",1,"3,14",1,,1.0,,,,,1.0,,,,,,,,,,34040,,,,,,,,,,,1,,,3,14,,,,,,,,,,,,,,,
8481,2020.0,"33380,31100",2,"0,2",12,2.0,0.0,100000.0,50000.0,4.0,2.0,33.0,1.0,11.0,"1,2,6",1,"11,2,14",3,1.0,1.0,,,,1.0,,,,,,,,,,,33380,31100,,,,,,,,,,1,,,11,2,14,0.0,12.0,12.0,,,,,,,,,,,
8482,2020.0,34340,1,0,0,4.0,2.0,200000.0,50000.0,4.0,1.0,42.0,2.0,11.0,"1,2,6",1,"5,8",1,1.0,1.0,,,,1.0,,,,,,,,,,,34340,,,,,,,,,,,1,,,5,8,,,,,,,,,,,,,,,
8483,2020.0,"34330,34030,34030",3,1,11,4.0,0.0,450000.0,112500.0,4.0,2.0,38.0,2.0,11.0,"1,2,6",1,"6,5,11","1,2",1.0,1.0,,,,1.0,,,,,,,,,,,34330,34030,34030,,,,,,,,,1,,,6,5,11,11.0,,,,,,,,,,,,,
8484,2020.0,"34020,34020",2,0,0,4.0,2.0,125000.0,54500.0,4.0,1.0,36.0,2.0,11.0,"1,2,4",1,"4,5,13",1,1.0,1.0,,1.0,,,,,,,,,,,,,34020,34020,,,,,,,,,,1,,,4,5,13,,,,,,,,,,,,,,
8485,2020.0,"34360,34360",2,0,0,3.0,0.0,188000.0,62000.0,4.0,2.0,28.0,2.0,11.0,"1,2",1,"5,8,11",4,1.0,1.0,,,,,,,,,,,,,,,34360,34360,,,,,,,,,,1,,,5,8,11,,,,,,,,,,,,,,
8486,2020.0,34010,1,0,0,2.0,0.0,80000.0,40000.0,4.0,2.0,33.0,12.0,11.0,"1,2,6",1,"4,5,2",1,1.0,1.0,,,,1.0,,,,,,,,,,,34010,,,,,,,,,,,1,,,4,5,2,,,,,,,,,,,,,,
8487,2020.0,25050,1,0,0,3.0,0.0,90000.0,30000.0,4.0,2.0,28.0,12.0,11.0,"1,2,6",1,2,1,1.0,1.0,,,,1.0,,,,,,,,,,,25050,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,
8488,2020.0,34030,1,0,0,2.0,0.0,159000.0,85000.0,5.0,2.0,21.0,1.0,11.0,"1,3",1,"8,14,10",3,1.0,,1.0,,,,,,,,,,,,,,34030,,,,,,,,,,,1,,,8,14,10,,,,,,,,,,,,,,
8489,2020.0,33320,1,0,0,2.0,0.0,50000.0,25000.0,4.0,1.0,53.0,5.0,11.0,"1,6",1,"14,4",1,1.0,,,,,1.0,,,,,,,,,,,33320,,,,,,,,,,,1,,,14,4,,,,,,,,,,,,,,,
8490,2020.0,31100,1,0,0,2.0,0.0,80000.0,40000.0,4.0,1.0,26.0,5.0,11.0,"1,6",1,2,3,1.0,,,,,1.0,,,,,,,,,,,31100,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,
8491,2020.0,"32030,32060",2,1,1,2.0,0.0,243000.0,121500.0,4.0,1.0,31.0,5.0,11.0,"1,2,6",1,"14,2,1",3,1.0,1.0,,,,1.0,,,,,,,,,,,32030,32060,,,,,,,,,,1,,,14,2,1,1.0,,,,,,,,,,,,,
8492,2020.0,25050,1,0,0,4.0,0.0,38000.0,9500.0,4.0,2.0,53.0,5.0,11.0,"1,6",1,"14,2",1,1.0,,,,,1.0,,,,,,,,,,,25050,,,,,,,,,,,1,,,14,2,,,,,,,,,,,,,,,
8493,2020.0,25020,1,0,0,4.0,2.0,85000.0,21250.0,4.0,2.0,37.0,5.0,11.0,5,1,"14,4",1,,,,,1.0,,,,,,,,,,,,25020,,,,,,,,,,,1,,,14,4,,,,,,,,,,,,,,,
8494,2020.0,"33390,33390",2,0,0,3.0,0.0,30000.0,30000.0,4.0,2.0,20.0,8.0,11.0,"2,3,4,9",6,"14,2,5",3,,1.0,1.0,1.0,,,,,1.0,,,,,,,,33390,33390,,,,,,,,,,6,,,14,2,5,,,,,,,,,,,,,,
8495,2020.0,"33030,33030",2,0,0,3.0,0.0,120000.0,120000.0,5.0,1.0,31.0,8.0,11.0,"1,2,3",1,"2,10,14",3,1.0,1.0,1.0,,,,,,,,,,,,,,33030,33030,,,,,,,,,,1,,,2,10,14,,,,,,,,,,,,,,
8496,2020.0,33350,1,0,0,4.0,0.0,35000.0,35000.0,5.0,1.0,36.0,5.0,11.0,"1,2",1,"4,2,3",3,1.0,1.0,,,,,,,,,,,,,,,33350,,,,,,,,,,,1,,,4,2,3,,,,,,,,,,,,,,
8497,2020.0,"33360,33360",2,0,0,2.0,0.0,70000.0,35000.0,4.0,1.0,62.0,5.0,11.0,"1,2,6",1,"2,1,8",1,1.0,1.0,,,,1.0,,,,,,,,,,,33360,33360,,,,,,,,,,1,,,2,1,8,,,,,,,,,,,,,,
8498,2020.0,"34380,34380,34380,34050",4,2,"11,11",4.0,2.0,420000.0,140000.0,4.0,2.0,44.0,5.0,11.0,"1,2,4,6",1,"1,11,5",1,1.0,1.0,,1.0,,1.0,,,,,,,,,,,34380,34380,34380,34050,,,,,,,,1,,,1,11,5,11.0,11.0,,,,,,,,,,,,
8499,2020.0,33390,1,1,11,3.0,0.0,250002.0,83334.0,5.0,2.0,61.0,5.0,11.0,"1,2,6",1,"5,4,1",1,1.0,1.0,,,,1.0,,,,,,,,,,,33390,,,,,,,,,,,1,,,5,4,1,11.0,,,,,,,,,,,,,
8500,2020.0,33360,1,0,0,4.0,2.0,98000.0,24500.0,5.0,1.0,46.0,6.0,11.0,"1,2",1,"5,1,14",1,1.0,1.0,,,,,,,,,,,,,,,33360,,,,,,,,,,,1,,,5,1,14,,,,,,,,,,,,,,
8501,2020.0,33030,1,0,0,5.0,0.0,223000.0,44600.0,4.0,2.0,57.0,9.0,11.0,"1,2,4,6",1,"1,4,3",1,1.0,1.0,,1.0,,1.0,,,,,,,,,,,33030,,,,,,,,,,,1,,,1,4,3,,,,,,,,,,,,,,
8502,2020.0,25020,1,0,0,4.0,2.0,153000.0,45750.0,4.0,1.0,38.0,9.0,11.0,"1,2,5,6,8",1,"10,2,4",1,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,25020,,,,,,,,,,,1,,,10,2,4,,,,,,,,,,,,,,
8503,2020.0,34020,1,0,0,3.0,0.0,180000.0,60000.0,4.0,2.0,23.0,9.0,11.0,"1,2,4,6,8,9",6,"2,5,13",3,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,34020,,,,,,,,,,,6,,,2,5,13,,,,,,,,,,,,,,
8504,2020.0,"33380,33350",2,"1,1","6,12",3.0,0.0,207000.0,69000.0,5.0,1.0,16.0,9.0,11.0,"1,2,4,6,15",1,"12,3,1",1,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,33380,33350,,,,,,,,,,1,,,12,3,1,6.0,6.0,,,,,,,,,,,,
8505,2020.0,"34020,34020",2,0,0,2.0,0.0,20000.0,20000.0,4.0,2.0,62.0,7.0,11.0,"1,2,4,6",1,"2,3,5",1,1.0,1.0,,1.0,,1.0,,,,,,,,,,,34020,34020,,,,,,,,,,1,,,2,3,5,,,,,,,,,,,,,,
8506,2020.0,33320,1,0,0,2.0,0.0,30000.0,30000.0,4.0,2.0,35.0,7.0,11.0,"1,2,6",1,"8,12,1",1,1.0,1.0,,,,1.0,,,,,,,,,,,33320,,,,,,,,,,,1,,,8,12,1,,,,,,,,,,,,,,
8507,2020.0,"32400,32060,32060,32060",4,1,4,4.0,2.0,220000.0,220000.0,4.0,1.0,37.0,7.0,11.0,"1,2,6",1,"2,1,4",1,1.0,1.0,,,,1.0,,,,,,,,,,,32400,32060,32060,32060,,,,,,,,1,,,2,1,4,4.0,,,,,,,,,,,,,
8508,2020.0,"34030,34030,34030",3,1,4,4.0,0.0,170000.0,170000.0,4.0,2.0,45.0,7.0,11.0,"1,2,6,8",1,"2,8,6",1,1.0,1.0,,,,1.0,,1.0,,,,,,,,,34030,34030,34030,,,,,,,,,1,,,2,8,6,4.0,,,,,,,,,,,,,
8509,2020.0,"34310,34310,34310",3,1,12,3.0,0.0,155500.0,95500.0,4.0,1.0,48.0,10.0,11.0,"2,6,8",1,"6,7,14",1,,1.0,,,,1.0,,1.0,,,,,,,,,34310,34310,34310,,,,,,,,,1,,,6,7,14,12.0,,,,,,,,,,,,,
8510,2020.0,31280,1,0,0,3.0,0.0,695000.0,695000.0,5.0,2.0,42.0,11.0,11.0,"2,8",1,"7,4,14",3,,1.0,,,,,,1.0,,,,,,,,,31280,,,,,,,,,,,1,,,7,4,14,,,,,,,,,,,,,,
8511,2020.0,35040,1,0,0,2.0,0.0,306000.0,153000.0,5.0,1.0,31.0,11.0,11.0,"1,2,4",1,"14,2,5",3,1.0,1.0,,1.0,,,,,,,,,,,,,35040,,,,,,,,,,,1,,,14,2,5,,,,,,,,,,,,,,
8512,2020.0,"33360,33360",2,0,0,3.0,0.0,135000.0,45000.0,4.0,1.0,20.0,11.0,11.0,"1,2",1,"14,2,9",3,1.0,1.0,,,,,,,,,,,,,,,33360,33360,,,,,,,,,,1,,,14,2,9,,,,,,,,,,,,,,
8513,2020.0,"34040,34040",2,0,0,2.0,0.0,85000.0,42500.0,4.0,1.0,29.0,12.0,11.0,"1,2,6,16",1,"4,5",3,1.0,1.0,,,,1.0,,,,,,,,,1.0,,34040,34040,,,,,,,,,,1,,,4,5,,,,,,,,,,,,,,,
8514,2020.0,"36020,36020",2,1,9,2.0,0.0,345000.0,172500.0,5.0,2.0,33.0,12.0,11.0,"1,2,3,6,8,16",1,"5,14",1,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,36020,36020,,,,,,,,,,1,,,5,14,,9.0,,,,,,,,,,,,,
8515,2020.0,"29010,29010",2,1,6,2.0,0.0,125000.0,62500.0,5.0,1.0,34.0,12.0,11.0,"1,2,6",1,"2,14",3,1.0,1.0,,,,1.0,,,,,,,,,,,29010,29010,,,,,,,,,,1,,,2,14,,6.0,,,,,,,,,,,,,
8516,2020.0,31210,1,0,0,2.0,0.0,141000.0,73000.0,5.0,1.0,30.0,1.0,11.0,"2,6",1,"8,4,14",3,,1.0,,,,1.0,,,,,,,,,,,31210,,,,,,,,,,,1,,,8,4,14,,,,,,,,,,,,,,
8517,2020.0,"32340,29010",2,"0,0",,4.0,0.0,178000.0,80500.0,5.0,1.0,61.0,1.0,11.0,"2,6",1,"1,14,2",3,,1.0,,,,1.0,,,,,,,,,,,32340,29010,,,,,,,,,,1,,,1,14,2,0.0,0.0,,,,,,,,,,,,
8518,2020.0,34020,1,1,12,4.0,2.0,151000.0,41500.0,4.0,1.0,49.0,1.0,11.0,"1,2",1,"8,2,11",1,1.0,1.0,,,,,,,,,,,,,,,34020,,,,,,,,,,,1,,,8,2,11,12.0,,,,,,,,,,,,,
8519,2020.0,25020,1,0,0,3.0,0.0,79998.0,26666.0,4.0,2.0,27.0,2.0,11.0,"1,2",1,"8,7,2",3,1.0,1.0,,,,,,,,,,,,,,,25020,,,,,,,,,,,1,,,8,7,2,,,,,,,,,,,,,,
8520,2020.0,34010,1,0,0,3.0,0.0,119998.0,46666.0,4.0,1.0,30.0,2.0,11.0,"2,8,15",1,"3,1,14",3,,1.0,,,,,,1.0,,,,,,1.0,,,34010,,,,,,,,,,,1,,,3,1,14,,,,,,,,,,,,,,
8521,2020.0,34020,1,0,0,2.0,0.0,100000.0,100000.0,4.0,1.0,36.0,8.0,11.0,"1,2",1,"4,2,14",3,1.0,1.0,,,,,,,,,,,,,,,34020,,,,,,,,,,,1,,,4,2,14,,,,,,,,,,,,,,
8522,2020.0,34030,1,1,4,4.0,0.0,450000.0,112500.0,4.0,2.0,39.0,8.0,11.0,"1,2,6",1,"1,6,5",1,1.0,1.0,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,1,6,5,4.0,,,,,,,,,,,,,
8523,2020.0,"39020,39020,39020",3,2,"4,4",4.0,2.0,3880000.0,970000.0,4.0,2.0,38.0,9.0,11.0,"1,2,4,5,6,7,8,15,16","3,1,8","2,1,12",1,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,39020,39020,39020,,,,,,,,,3,1,8,2,1,12,4.0,4.0,,,,,,,,,,,,
8524,2020.0,"38050,34010",2,"0,1",12,2.0,0.0,206000.0,103000.0,5.0,1.0,36.0,9.0,11.0,"2,6,8,9",1,"8,2,3",1,,1.0,,,,1.0,,1.0,1.0,,,,,,,,38050,34010,,,,,,,,,,1,,,8,2,3,0.0,12.0,,,,,,,,,,,,
8525,2020.0,"23320,33350",2,"1,1","3,12",4.0,2.0,730000.0,182500.0,5.0,1.0,47.0,9.0,11.0,"1,2,6,8",1,"2,12,11",1,1.0,1.0,,,,1.0,,1.0,,,,,,,,,23320,33350,,,,,,,,,,1,,,2,12,11,3.0,3.0,,,,,,,,,,,,
8526,2020.0,"25030,35050,35050",3,"0,0",,4.0,0.0,115500.0,72375.0,4.0,1.0,58.0,10.0,11.0,"1,2,4,6",1,"1,11,2","1,5",1.0,1.0,,1.0,,1.0,,,,,,,,,,,25030,35050,35050,,,,,,,,,1,,,1,11,2,0.0,0.0,,,,,,,,,,,,
8527,2020.0,34310,1,0,0,2.0,0.0,50500.0,40500.0,4.0,1.0,44.0,10.0,11.0,"2,6",1,"1,2,11",3,,1.0,,,,1.0,,,,,,,,,,,34310,,,,,,,,,,,1,,,1,2,11,,,,,,,,,,,,,,
8528,2020.0,35020,1,0,0,2.0,0.0,88000.0,39200.0,4.0,2.0,25.0,3.0,11.0,"1,2,5",1,"1,14,8",4,1.0,1.0,,,1.0,,,,,,,,,,,,35020,,,,,,,,,,,1,,,1,14,8,,,,,,,,,,,,,,
8529,2020.0,25040,1,0,0,1.0,,70000.0,70000.0,4.0,1.0,29.0,3.0,11.0,12,1,13,,,,,,,,,,,,,1.0,,,,,25040,,,,,,,,,,,1,,,13,,,,,,,,,,,,,,,,
8530,2020.0,34080,1,0,0,2.0,0.0,100000.0,100000.0,4.0,1.0,47.0,11.0,11.0,"2,3",1,"14,5,4",3,,1.0,1.0,,,,,,,,,,,,,,34080,,,,,,,,,,,1,,,14,5,4,,,,,,,,,,,,,,
8531,2020.0,"11010,11010",2,0,0,2.0,0.0,143000.0,143000.0,5.0,2.0,21.0,11.0,11.0,"4,12",2,"5,2,14",3,,,,1.0,,,,,,,,1.0,,,,,11010,11010,,,,,,,,,,2,,,5,2,14,,,,,,,,,,,,,,
8532,2020.0,"33380,33380,33380",3,0,0,4.0,0.0,225000.0,56250.0,5.0,2.0,60.0,11.0,11.0,"1,2",1,"14,4,2",5,1.0,1.0,,,,,,,,,,,,,,,33380,33380,33380,,,,,,,,,1,,,14,4,2,,,,,,,,,,,,,,
8533,2020.0,"34080,34080",2,1,12,4.0,1.0,325000.0,81250.0,5.0,2.0,48.0,4.0,11.0,"1,2,8,9",1,"5,1,2",1,1.0,1.0,,,,,,1.0,1.0,,,,,,,,34080,34080,,,,,,,,,,1,,,5,1,2,12.0,,,,,,,,,,,,,
8534,2020.0,"33020,33020",2,0,0,2.0,0.0,100000.0,50000.0,4.0,1.0,53.0,4.0,11.0,"1,2,6",1,"8,1,4",3,1.0,1.0,,,,1.0,,,,,,,,,,,33020,33020,,,,,,,,,,1,,,8,1,4,,,,,,,,,,,,,,
8535,2020.0,33390,1,0,0,2.0,0.0,40000.0,20000.0,4.0,1.0,46.0,4.0,11.0,"1,2,6",1,"4,8,3",1,1.0,1.0,,,,1.0,,,,,,,,,,,33390,,,,,,,,,,,1,,,4,8,3,,,,,,,,,,,,,,
8536,2020.0,34310,1,0,0,4.0,0.0,124000.0,31000.0,5.0,2.0,54.0,6.0,11.0,"1,2",1,"2,5",3,1.0,1.0,,,,,,,,,,,,,,,34310,,,,,,,,,,,1,,,2,5,,,,,,,,,,,,,,,
8537,2020.0,"29010,25050",2,"0,0",,4.0,0.0,80000.0,20000.0,5.0,1.0,24.0,6.0,11.0,1,1,"1,2,3",3,1.0,,,,,,,,,,,,,,,,29010,25050,,,,,,,,,,1,,,1,2,3,0.0,0.0,,,,,,,,,,,,
8538,2020.0,"23040,34310",2,"0,0",,4.0,0.0,102000.0,25500.0,4.0,2.0,35.0,6.0,11.0,"1,2",1,"5,2,14",3,1.0,1.0,,,,,,,,,,,,,,,23040,34310,,,,,,,,,,1,,,5,2,14,0.0,0.0,,,,,,,,,,,,
8539,2020.0,29010,1,0,0,2.0,0.0,57000.0,28500.0,4.0,2.0,57.0,3.0,11.0,"1,2,6",1,"14,8",3,1.0,1.0,,,,1.0,,,,,,,,,,,29010,,,,,,,,,,,1,,,14,8,,,,,,,,,,,,,,,
8540,2020.0,33390,1,0,0,3.0,0.0,121998.0,40666.0,4.0,1.0,28.0,3.0,11.0,"1,2,6",1,"14,1",3,1.0,1.0,,,,1.0,,,,,,,,,,,33390,,,,,,,,,,,1,,,14,1,,,,,,,,,,,,,,,
8541,2020.0,35020,1,0,0,2.0,0.0,124000.0,62000.0,4.0,1.0,39.0,3.0,11.0,"1,2,15",1,"1,14,3",3,1.0,1.0,,,,,,,,,,,,1.0,,,35020,,,,,,,,,,,1,,,1,14,3,,,,,,,,,,,,,,
8542,2020.0,25010,1,0,0,2.0,0.0,65000.0,32500.0,4.0,1.0,27.0,4.0,11.0,"1,2,3",1,"1,14,15",3,1.0,1.0,1.0,,,,,,,,,,,,,,25010,,,,,,,,,,,1,,,1,14,15,,,,,,,,,,,,,,
8543,2020.0,"37090,37090,37090,37090",4,2,"2,2",2.0,0.0,330000.0,165000.0,4.0,2.0,35.0,7.0,11.0,"1,6,16",1,"5,3,4",3,1.0,,,,,1.0,,,,,,,,,1.0,,37090,37090,37090,37090,,,,,,,,1,,,5,3,4,2.0,2.0,,,,,,,,,,,,
8544,2020.0,34380,1,1,2,2.0,0.0,200000.0,100000.0,4.0,1.0,70.0,7.0,11.0,3,1,15,3,,,1.0,,,,,,,,,,,,,,34380,,,,,,,,,,,1,,,15,,,2.0,,,,,,,,,,,,,
8545,2020.0,34020,1,1,10,2.0,0.0,100000.0,50000.0,4.0,1.0,48.0,7.0,11.0,1,1,3,1,1.0,,,,,,,,,,,,,,,,34020,,,,,,,,,,,1,,,3,,,10.0,,,,,,,,,,,,,
8546,2020.0,34020,1,0,0,2.0,0.0,70000.0,35000.0,3.0,2.0,57.0,7.0,11.0,2,1,"8,5,2",1,,1.0,,,,,,,,,,,,,,,34020,,,,,,,,,,,1,,,8,5,2,,,,,,,,,,,,,,
8547,2020.0,29010,1,0,0,3.0,1.0,100998.0,33666.0,4.0,1.0,38.0,5.0,11.0,"1,2,5,6",1,"4,5,12",1,1.0,1.0,,,1.0,1.0,,,,,,,,,,,29010,,,,,,,,,,,1,,,4,5,12,,,,,,,,,,,,,,
8548,2020.0,"35020,33390",2,"0,0",,4.0,0.0,93000.0,23250.0,4.0,2.0,20.0,5.0,11.0,"1,2,6,12",1,"2,3,10",1,1.0,1.0,,,,1.0,,,,,,1.0,,,,,35020,33390,,,,,,,,,,1,,,2,3,10,0.0,0.0,,,,,,,,,,,,
8549,2020.0,34020,1,0,0,5.0,0.0,300000.0,60000.0,4.0,2.0,80.0,8.0,11.0,"1,2,6,8",1,"8,14,4",1,1.0,1.0,,,,1.0,,1.0,,,,,,,,,34020,,,,,,,,,,,1,,,8,14,4,,,,,,,,,,,,,,
8550,2020.0,34380,1,1,3,7.0,0.0,649999.0,92857.0,5.0,1.0,58.0,8.0,11.0,"1,3,6","1,4","1,5,10",3,1.0,,1.0,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,4,,1,5,10,3.0,,,,,,,,,,,,,
8551,2020.0,33360,1,0,0,3.0,0.0,129999.0,43333.0,4.0,2.0,55.0,8.0,11.0,"1,2,6",1,"2,5",1,1.0,1.0,,,,1.0,,,,,,,,,,,33360,,,,,,,,,,,1,,,2,5,,,,,,,,,,,,,,,
8552,2020.0,25040,1,0,0,3.0,0.0,150000.0,50000.0,4.0,1.0,49.0,8.0,11.0,"1,2,6",1,"4,1",1,1.0,1.0,,,,1.0,,,,,,,,,,,25040,,,,,,,,,,,1,,,4,1,,,,,,,,,,,,,,,
8553,2020.0,"33320,33320",2,1,2,2.0,0.0,265000.0,132500.0,4.0,1.0,33.0,8.0,11.0,"1,2,3,6",1,"2,4",3,1.0,1.0,1.0,,,1.0,,,,,,,,,,,33320,33320,,,,,,,,,,1,,,2,4,,2.0,,,,,,,,,,,,,
8554,2020.0,"39010,39020,39020,39010,39010,39010,39020",7,2,"1,1",2.0,0.0,626000.0,313000.0,4.0,1.0,26.0,9.0,11.0,"2,6,15","8,3","2,1,12",3,,1.0,,,,1.0,,,,,,,,1.0,,,39010,39020,39020,39010,39010,39010,39020,,,,,8,3,,2,1,12,1.0,1.0,,,,,,,,,,,,
8555,2020.0,34030,1,0,0,4.0,0.0,380000.0,95000.0,4.0,1.0,20.0,6.0,11.0,"1,2,6",1,"14,1,11",5,1.0,1.0,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,14,1,11,,,,,,,,,,,,,,
8556,2020.0,33320,1,0,0,4.0,0.0,290000.0,72500.0,5.0,2.0,21.0,6.0,11.0,"1,2,6",1,"4,14,8",1,1.0,1.0,,,,1.0,,,,,,,,,,,33320,,,,,,,,,,,1,,,4,14,8,,,,,,,,,,,,,,
8557,2020.0,34040,1,0,0,4.0,0.0,106000.0,77000.0,5.0,2.0,45.0,10.0,11.0,"1,2,6",1,"1,5",1,1.0,1.0,,,,1.0,,,,,,,,,,,34040,,,,,,,,,,,1,,,1,5,,,,,,,,,,,,,,,
8558,2020.0,"33380,33380",2,1,12,3.0,1.0,255000.0,203000.0,5.0,1.0,44.0,10.0,11.0,"1,2,6",1,"14,1",1,1.0,1.0,,,,1.0,,,,,,,,,,,33380,33380,,,,,,,,,,1,,,14,1,,12.0,,,,,,,,,,,,,
8559,2020.0,"33030,33030",2,1,12,2.0,0.0,234002.0,198001.0,5.0,1.0,56.0,10.0,11.0,"1,2,6",1,"1,3,6",1,1.0,1.0,,,,1.0,,,,,,,,,,,33030,33030,,,,,,,,,,1,,,1,3,6,12.0,,,,,,,,,,,,,
8560,2020.0,33320,1,0,0,4.0,0.0,71000.0,71000.0,5.0,2.0,22.0,10.0,11.0,"1,2,6",1,"4,1,5",1,1.0,1.0,,,,1.0,,,,,,,,,,,33320,,,,,,,,,,,1,,,4,1,5,,,,,,,,,,,,,,
8561,2020.0,"25050,25050",2,0,0,2.0,0.0,120000.0,60000.0,4.0,1.0,27.0,11.0,11.0,"1,2",1,"2,14,8",3,1.0,1.0,,,,,,,,,,,,,,,25050,25050,,,,,,,,,,1,,,2,14,8,,,,,,,,,,,,,,
8562,2020.0,"29010,29010",2,0,0,3.0,0.0,130002.0,43334.0,4.0,2.0,20.0,11.0,11.0,"1,2",1,"2,4,14",1,1.0,1.0,,,,,,,,,,,,,,,29010,29010,,,,,,,,,,1,,,2,4,14,,,,,,,,,,,,,,
