,CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대, 건수합계 ,Unnamed: 8,Unnamed: 9,Unnamed: 10
17068,202005,3,1,4,0,0,0,376,,,
17069,201905,1,0,1,0,1,2,71,,,
17070,202005,1,0,2,0,0,1,122,,,
17071,202105,1,0,1,4,1,2,654,,,
17072,201905,0,0,3,5,0,2,51,,,
17073,202105,1,0,3,2,1,0,684,,,
17074,201905,0,0,3,3,0,1,25,,,
17075,202005,0,0,6,3,1,4,26,,,
17076,202105,0,0,3,4,0,1,2015,,,
17077,202105,1,0,3,3,1,4,433,,,
17078,201905,0,0,2,1,1,1,1479,,,
17079,202005,0,1,6,1,0,4,16,,,
17080,202105,0,0,6,0,1,2,32,,,
17081,202105,1,0,2,0,1,1,459,,,
17082,202005,1,0,3,0,1,0,611,,,
17083,202105,2,1,5,5,1,1,228,,,
17084,202005,0,1,5,2,1,0,137,,,
17085,202005,0,0,1,5,0,2,429,,,
17086,202105,1,1,5,5,1,0,459,,,
17087,202105,0,0,6,5,1,3,393,,,
17088,201905,0,0,3,1,0,2,704,,,
17089,201905,0,1,2,4,0,3,26,,,
17090,201905,1,1,3,0,0,0,14,,,
17091,201905,2,0,0,2,0,1,549,,,
17092,202005,0,0,2,1,1,2,130,,,
17093,202005,1,1,4,2,0,1,10060,,,
17094,202005,0,0,0,1,0,4,21,,,
17095,201905,0,1,2,4,0,0,184,,,
17096,201905,0,0,0,2,1,1,2704,,,
17097,202105,0,0,1,1,0,4,40,,,
17098,202105,1,0,3,1,1,0,1452,,,
17099,202105,1,0,1,5,1,4,115,,,
17100,202105,0,0,2,3,1,2,333,,,
17101,202105,0,1,2,2,0,0,165,,,
17102,201905,0,0,2,0,1,3,129,,,
17103,201905,1,1,3,5,1,4,5,,,
17104,202005,0,1,5,4,0,2,2081,,,
17105,201905,1,0,2,0,0,0,56,,,
17106,202105,0,1,4,0,1,0,48,,,
17107,201905,1,0,2,0,1,2,451,,,
17108,201905,0,0,3,2,1,4,176,,,
17109,202105,0,0,1,1,0,3,3682,,,
17110,202105,2,0,3,0,0,2,164,,,
17111,202105,0,0,0,5,0,3,407,,,
17112,202005,0,1,6,3,1,4,214,,,
17113,201905,0,0,3,2,1,4,30,,,
17114,202005,0,0,2,0,0,3,73,,,
17115,202105,1,0,3,1,1,1,967,,,
17116,201905,0,0,0,3,0,0,8,,,
17117,202105,0,0,0,2,0,2,2305,,,
17118,202005,2,1,6,1,0,4,7,,,
17119,201905,0,0,1,3,1,4,927,,,
17120,201905,0,0,2,0,1,3,46,,,
17121,202105,0,1,2,1,1,4,80,,,
17122,202105,1,1,5,4,1,2,1234,,,
17123,202105,0,0,1,1,1,1,418,,,
17124,201905,1,1,5,2,1,4,389,,,
17125,201905,2,1,5,1,0,4,19,,,
17126,202105,1,0,1,3,1,0,464,,,
17127,202105,0,1,2,1,0,4,13,,,
17128,202105,0,0,6,1,1,0,106,,,
17129,201905,0,1,3,0,0,0,14,,,
17130,201905,1,1,3,4,0,2,2113,,,
17131,202005,0,1,6,3,1,2,523,,,
17132,201905,0,1,2,0,1,4,3,,,
17133,202005,0,0,6,2,1,2,1318,,,
17134,202005,1,0,3,1,1,4,300,,,
17135,202005,1,1,5,5,1,1,4153,,,
17136,201905,0,0,1,3,0,2,417,,,
17137,202105,2,1,4,1,0,4,45,,,
17138,202005,0,1,6,5,1,2,1091,,,
17139,202005,1,1,6,1,0,2,363,,,
17140,202005,0,1,6,1,0,4,14,,,
17141,202105,2,1,4,5,1,2,340,,,
17142,202105,0,0,3,2,1,4,752,,,
17143,201905,3,1,2,3,0,0,329,,,
17144,202005,0,1,5,5,0,3,392,,,
17145,202005,0,0,0,0,0,1,74,,,
17146,202005,0,1,5,1,0,1,730,,,
17147,201905,0,1,2,5,1,1,138,,,
17148,202005,2,0,2,3,0,4,64,,,
17149,201905,0,0,2,3,0,0,441,,,
17150,202005,0,0,0,5,1,2,148,,,
17151,202105,0,0,6,5,1,3,627,,,
17152,202005,0,0,2,4,1,4,263,,,
17153,202005,0,1,5,5,1,2,1428,,,
17154,202105,0,0,3,2,0,4,85,,,
17155,201905,3,0,2,4,1,0,787,,,
17156,201905,1,0,6,2,0,3,2677,,,
17157,202005,0,1,6,2,1,3,492,,,
17158,201905,0,0,1,3,0,4,17,,,
17159,202005,0,0,1,3,1,0,693,,,
17160,201905,1,1,5,1,0,3,337,,,
17161,202105,3,0,3,2,0,2,15520,,,
17162,202105,0,0,1,4,0,4,35,,,
17163,202105,1,0,3,1,1,2,470,,,
17164,201905,0,1,3,0,1,3,27,,,
17165,202005,0,0,0,5,0,0,59,,,
17166,201905,0,0,3,4,1,3,306,,,
17167,202005,0,1,6,0,1,2,37,,,
17168,201905,0,1,4,5,0,3,55,,,
17169,201905,0,1,2,2,1,1,240,,,
17170,202105,2,0,3,1,1,1,297,,,
17171,202005,0,1,4,1,0,2,166,,,
17172,202105,0,0,2,1,0,3,1558,,,
17173,202105,0,1,4,2,1,2,5816,,,
17174,201905,3,0,2,1,0,0,833,,,
17175,202105,0,0,3,4,1,0,198,,,
17176,201905,0,1,2,2,0,4,32,,,
17177,201905,1,0,0,1,0,4,175,,,
17178,202105,0,0,0,0,1,1,92,,,
17179,202105,0,1,4,0,0,2,64,,,
17180,201905,3,1,3,3,0,2,755,,,
17181,202105,0,1,2,5,0,3,76,,,
17182,202005,0,1,5,5,1,3,519,,,
17183,201905,0,0,2,0,1,4,16,,,
17184,201905,0,0,3,4,1,1,51,,,
17185,202105,0,1,2,2,1,1,327,,,
17186,201905,0,1,2,4,1,0,46,,,
17187,202105,1,0,6,3,0,1,3678,,,
17188,202005,0,1,4,0,0,1,457,,,
17189,202105,1,1,5,0,0,2,1547,,,
17190,202005,2,1,4,5,1,2,324,,,
17191,201905,3,0,6,0,1,3,128,,,
17192,202005,0,0,1,0,1,2,135,,,
17193,201905,0,0,6,5,1,1,2884,,,
17194,201905,0,1,5,2,0,4,91,,,
17195,201905,0,0,3,1,0,2,1174,,,
17196,202005,0,0,3,0,1,2,664,,,
17197,201905,1,0,6,5,1,0,1718,,,
17198,202105,0,1,2,2,0,4,8,,,
17199,201905,2,1,5,0,0,3,17,,,
17200,201905,1,1,4,2,0,0,865,,,
17201,201905,1,1,5,4,1,0,1597,,,
17202,201905,1,1,3,2,1,2,834,,,
17203,201905,3,0,0,4,0,4,491,,,
17204,201905,1,0,3,0,1,2,33,,,
17205,202105,1,0,6,0,1,2,652,,,
17206,202105,1,1,2,5,0,0,232,,,
17207,202105,0,0,6,3,0,4,25,,,
17208,202105,0,1,5,0,1,2,213,,,
17209,202005,0,0,3,4,1,1,97,,,
17210,201905,0,1,5,5,0,4,36,,,
17211,202105,0,1,2,2,1,0,4,,,
17212,201905,0,1,3,5,1,1,717,,,
17213,202005,0,0,3,3,0,4,2299,,,
17214,202005,1,0,1,1,1,4,82,,,
17215,202005,3,1,6,2,1,0,233,,,
17216,201905,0,0,0,3,1,2,514,,,
17217,202105,0,0,3,3,1,3,1486,,,
17218,202005,1,1,5,3,0,4,263,,,
17219,201905,0,0,0,3,0,0,395,,,
17220,202105,0,0,1,3,0,4,80,,,
17221,201905,0,0,1,3,0,0,437,,,
17222,202005,0,0,1,4,1,1,572,,,
17223,201905,0,1,2,5,0,4,17,,,
17224,202005,0,1,6,3,0,4,49,,,
17225,202005,1,0,1,2,0,4,28,,,
17226,201905,0,1,2,2,1,4,155,,,
17227,202105,3,0,1,5,1,2,4264,,,
17228,201905,0,1,4,0,0,1,19,,,
17229,202105,0,0,1,2,0,4,3624,,,
17230,201905,0,0,1,2,0,3,461,,,
17231,201905,2,0,0,3,1,0,77,,,
17232,202105,1,0,0,1,0,2,518,,,
17233,202005,0,1,6,3,0,4,19,,,
17234,201905,3,0,1,0,0,0,335,,,
17235,202005,1,1,0,4,1,3,50,,,
17236,202105,0,0,6,5,1,4,640,,,
17237,202105,0,0,1,4,1,3,907,,,
17238,202005,2,0,0,3,0,4,51,,,
17239,202005,3,1,4,0,1,0,216,,,
17240,202005,1,0,1,4,0,1,10293,,,
17241,201905,2,1,4,3,0,4,17,,,
17242,201905,3,1,3,5,0,0,325,,,
17243,202005,0,0,1,1,0,4,5,,,
17244,202005,0,0,3,0,0,3,7,,,
17245,202005,0,1,5,0,0,1,433,,,
17246,202105,0,0,6,0,0,2,141,,,
17247,202005,1,0,3,5,0,0,7698,,,
17248,202105,0,1,2,5,1,3,58,,,
17249,201905,0,0,0,5,0,3,290,,,
17250,202105,0,0,2,5,1,2,1193,,,
17251,202005,0,0,0,3,0,1,1456,,,
17252,202105,0,1,4,3,0,0,18,,,
17253,202005,2,1,4,1,0,1,190,,,
17254,201905,3,0,1,4,0,0,1616,,,
17255,202105,2,1,4,5,1,0,128,,,
17256,202105,1,0,0,5,1,0,371,,,
17257,202005,1,1,6,0,1,3,72,,,
17258,201905,0,1,3,2,1,0,48,,,
17259,202105,3,0,1,1,0,1,4760,,,
17260,202105,0,0,3,4,1,4,397,,,
17261,202005,1,0,1,5,1,4,292,,,
17262,202005,1,1,0,4,0,2,145,,,
17263,201905,0,0,2,0,1,3,12,,,
17264,201905,0,0,1,0,0,2,45,,,
17265,202005,2,1,5,0,1,3,17,,,
17266,202105,0,0,0,3,0,3,673,,,
17267,201905,0,0,0,1,0,3,75,,,
17268,201905,1,1,5,0,1,4,30,,,
17269,202005,0,0,0,4,1,3,210,,,
17270,201905,1,1,3,5,0,4,18,,,
17271,202005,0,1,4,1,1,3,209,,,
17272,202105,1,1,4,0,1,2,719,,,
17273,202105,0,0,0,2,0,0,441,,,
17274,201905,0,0,2,3,0,3,585,,,
17275,202105,0,0,1,3,0,4,124,,,
17276,201905,0,0,6,2,1,0,142,,,
17277,201905,0,1,5,2,0,0,104,,,
17278,202105,0,0,3,4,1,4,53,,,
17279,202005,0,1,6,5,1,3,347,,,
17280,201905,0,0,3,2,1,4,126,,,
17281,201905,0,1,3,4,1,3,19,,,
17282,201905,1,0,3,4,1,0,1519,,,
17283,201905,0,1,4,4,0,0,343,,,
17284,201905,1,0,1,1,1,3,133,,,
17285,202005,1,0,1,1,1,1,757,,,
17286,202005,1,1,0,2,1,4,55,,,
17287,202005,0,0,3,2,0,1,10758,,,
17288,201905,0,0,3,3,1,0,556,,,
17289,201905,3,0,0,0,0,3,210,,,
17290,201905,0,1,4,5,1,3,117,,,
17291,201905,1,1,4,4,0,4,19,,,
17292,202105,0,1,4,5,1,4,232,,,
17293,202005,0,0,0,0,1,4,42,,,
17294,202105,0,0,0,2,1,1,743,,,
17295,201905,0,1,4,0,1,2,38,,,
17296,202005,0,0,3,1,1,3,88,,,
17297,202105,0,1,4,3,0,2,187,,,
17298,202105,0,0,6,1,1,3,2291,,,
17299,202105,0,1,5,1,1,1,277,,,
17300,202105,0,1,2,0,1,0,23,,,
17301,202005,0,0,6,4,1,2,1616,,,
17302,202105,0,1,5,3,0,2,1786,,,
17303,201905,1,0,3,0,0,4,51,,,
17304,202005,1,1,4,3,1,2,1138,,,
17305,201905,1,1,2,5,1,0,393,,,
17306,202005,1,1,0,1,0,2,988,,,
17307,202005,1,0,0,0,1,0,70,,,
17308,202005,1,1,6,2,0,3,220,,,
17309,202105,1,0,3,3,0,0,2610,,,
17310,202005,3,0,6,3,0,3,2716,,,
17311,202105,0,0,0,4,0,0,622,,,
17312,202105,0,1,5,3,1,3,1126,,,
17313,202005,0,1,4,2,0,2,7018,,,
17314,202005,1,1,0,4,0,3,186,,,
17315,202105,2,0,6,5,0,1,683,,,
17316,202005,0,0,6,3,0,4,238,,,
17317,202105,0,0,0,2,1,0,1483,,,
17318,201905,1,1,5,0,0,4,3,,,
17319,202005,0,0,1,3,1,2,505,,,
17320,201905,0,1,3,2,1,0,133,,,
17321,202005,0,1,4,2,1,2,823,,,
17322,202105,0,1,2,1,1,4,11,,,
17323,201905,0,0,6,1,0,1,18,,,
17324,201905,0,1,2,5,0,0,103,,,
17325,202005,1,1,4,5,1,0,395,,,
17326,202005,1,0,2,1,1,3,989,,,
17327,202005,0,1,0,5,1,3,13,,,
17328,202005,1,0,2,4,1,1,5151,,,
17329,202105,1,0,0,2,0,0,449,,,
17330,201905,0,0,3,1,0,2,276,,,
17331,202105,0,1,2,2,0,3,57,,,
17332,202105,0,1,2,0,1,2,11,,,
17333,202005,0,0,2,0,1,4,26,,,
17334,202105,0,0,2,0,1,4,3,,,
17335,201905,1,0,1,0,0,2,54,,,
17336,202105,0,1,4,1,1,1,288,,,
17337,202105,0,1,4,3,1,0,524,,,
17338,202105,0,1,2,2,1,4,635,,,
17339,202005,3,1,4,1,1,3,881,,,
17340,202105,1,0,3,0,0,4,15,,,
17341,201905,0,0,6,1,0,2,633,,,
17342,201905,0,1,2,5,1,2,74,,,
17343,202005,0,1,5,3,1,1,109,,,
17344,201905,0,0,6,4,1,1,1683,,,
17345,202105,0,0,1,2,0,2,1087,,,
17346,202105,0,1,5,2,0,3,4758,,,
17347,201905,0,0,2,4,0,0,57,,,
17348,201905,0,0,6,3,0,0,12,,,
17349,201905,0,0,2,2,1,0,194,,,
17350,202005,0,1,6,1,1,1,357,,,
17351,201905,0,0,2,2,1,1,2167,,,
17352,202005,2,0,6,1,0,3,123,,,
17353,202105,2,1,2,4,0,4,57,,,
17354,202005,0,1,6,4,0,1,57,,,
17355,201905,1,0,0,5,0,2,6193,,,
17356,201905,0,0,1,0,0,0,181,,,
17357,202105,0,0,2,0,0,1,204,,,
17358,202105,0,0,0,1,1,1,2515,,,
17359,202105,3,0,2,2,1,4,744,,,
17360,201905,1,0,2,0,1,2,81,,,
17361,202105,1,0,0,3,1,4,280,,,
17362,201905,0,0,2,3,0,0,190,,,
17363,201905,0,1,5,0,0,1,104,,,
17364,202005,0,1,4,4,0,1,726,,,
17365,201905,0,0,1,4,0,1,1394,,,
17366,201905,1,0,2,4,0,4,486,,,
17367,201905,2,1,3,5,0,3,31,,,
17368,202005,0,0,1,3,0,1,684,,,
17369,202105,0,0,1,5,0,0,445,,,
17370,202105,0,0,2,1,1,2,414,,,
17371,202005,2,0,6,5,1,3,97,,,
17372,202005,3,0,1,4,1,2,3914,,,
17373,202005,0,1,4,1,0,4,12,,,
17374,202105,0,0,2,2,1,0,156,,,
17375,201905,2,1,2,1,1,2,30,,,
17376,202005,0,1,6,5,1,0,65,,,
17377,202105,0,0,2,2,1,0,112,,,
17378,202005,0,1,5,1,0,2,396,,,
17379,201905,0,1,5,2,1,1,281,,,
17380,202105,0,0,1,5,1,1,101,,,
17381,202105,1,1,2,3,0,1,1599,,,
17382,202005,0,0,2,1,1,0,6,,,
17383,202105,0,1,5,1,1,3,50,,,
17384,201905,0,0,6,5,1,2,465,,,
17385,202105,0,0,1,2,1,3,2485,,,
17386,202005,0,0,3,4,0,1,1293,,,
17387,201905,0,1,4,3,0,3,45,,,
17388,202105,0,0,2,2,0,3,647,,,
17389,201905,0,1,4,5,1,0,255,,,
17390,202105,0,0,0,4,0,2,503,,,
17391,202105,2,0,6,0,1,1,55,,,
17392,201905,0,0,2,1,0,1,2909,,,
17393,202005,2,1,4,5,1,1,340,,,
17394,201905,0,1,3,2,0,0,79,,,
17395,201905,2,0,0,0,1,4,5,,,
17396,201905,0,0,2,4,0,2,322,,,
17397,202005,0,1,5,0,1,1,126,,,
17398,201905,0,0,2,2,1,2,204,,,
17399,202105,1,1,2,2,0,2,4999,,,
17400,202005,0,1,0,5,1,4,4,,,
17401,202005,0,0,0,0,1,1,114,,,
17402,202005,0,0,0,4,0,0,294,,,
17403,202005,1,0,2,3,1,1,5864,,,
17404,202005,1,0,6,0,1,0,79,,,
17405,202005,1,1,4,0,1,4,86,,,
17406,202005,0,1,0,0,1,0,10,,,
17407,202005,0,1,6,0,0,4,20,,,
17408,202105,1,0,3,1,1,1,3323,,,
17409,201905,0,0,0,0,1,3,5,,,
17410,202005,1,0,0,4,1,1,585,,,
17411,201905,0,0,6,1,0,2,456,,,
17412,202005,0,0,6,3,0,2,528,,,
17413,202105,0,1,4,4,1,0,189,,,
17414,202005,3,0,0,3,1,2,3328,,,
17415,201905,0,0,6,0,1,1,73,,,
17416,202005,0,0,1,0,1,4,7,,,
17417,202105,1,0,3,4,0,0,3018,,,
17418,202005,1,1,4,3,0,4,55,,,
17419,202005,0,1,4,2,0,1,239,,,
17420,201905,1,1,2,4,0,3,647,,,
17421,202105,1,0,1,4,0,2,831,,,
17422,202005,0,0,3,3,0,1,1739,,,
17423,202105,0,0,2,0,1,3,174,,,
17424,202005,0,1,6,1,0,2,9,,,
17425,202105,0,1,5,5,0,3,121,,,
17426,201905,2,0,3,1,1,2,102,,,
17427,202005,2,0,3,1,0,1,391,,,
17428,202005,0,0,1,0,0,4,131,,,
17429,202005,0,1,4,3,0,3,100,,,
17430,201905,0,1,5,1,1,0,50,,,
17431,202105,3,0,1,5,1,4,547,,,
17432,201905,0,1,4,3,1,2,837,,,
17433,202005,0,1,4,2,1,0,970,,,
17434,202005,0,0,3,5,0,0,2493,,,
17435,202005,0,1,0,3,1,1,145,,,
17436,202105,1,1,2,4,0,4,193,,,
17437,202005,0,1,0,0,1,3,6,,,
17438,202005,2,0,1,4,0,2,560,,,
17439,201905,0,1,3,0,1,0,11,,,
17440,201905,0,0,2,5,1,1,497,,,
17441,202005,0,0,2,0,1,0,119,,,
17442,201905,0,0,3,0,1,1,192,,,
17443,201905,0,1,2,5,1,2,576,,,
17444,201905,0,1,3,3,0,3,13,,,
17445,202105,0,0,1,1,0,1,1440,,,
17446,202005,0,0,6,0,0,2,110,,,
17447,202105,0,0,3,2,1,1,2620,,,
17448,201905,0,1,3,1,1,1,33,,,
17449,202105,0,0,0,5,1,4,139,,,
17450,202105,0,1,2,2,1,4,54,,,
17451,201905,0,1,5,0,1,3,25,,,
17452,202105,3,0,0,1,0,0,1291,,,
17453,201905,0,0,3,4,1,2,1965,,,
17454,201905,0,0,6,2,0,4,149,,,
17455,202005,0,1,4,5,1,3,680,,,
17456,201905,1,1,4,3,0,2,7734,,,
17457,201905,1,0,1,5,1,4,216,,,
17458,202105,0,0,3,2,0,3,212,,,
17459,202005,1,0,3,3,1,3,261,,,
17460,201905,2,0,1,5,1,0,78,,,
17461,202005,0,1,4,3,1,4,107,,,
17462,202105,3,0,1,3,1,2,5369,,,
17463,202105,0,0,1,1,0,0,685,,,
17464,201905,0,0,3,5,1,2,273,,,
17465,202005,0,1,6,0,0,2,31,,,
17466,202105,3,0,3,4,1,2,7650,,,
17467,202005,0,1,4,1,1,1,282,,,
17468,202005,1,0,6,1,1,4,190,,,
17469,201905,1,1,3,1,1,0,16,,,
17470,202005,0,0,3,3,0,0,2750,,,
17471,202005,0,0,2,3,1,2,3551,,,
17472,201905,0,0,1,3,1,2,755,,,
17473,201905,0,0,6,2,0,0,9,,,
17474,201905,0,0,3,1,0,4,376,,,
17475,202105,3,0,1,5,0,4,1009,,,
17476,201905,0,1,2,5,0,3,20,,,
17477,201905,0,0,3,0,0,1,46,,,
17478,201905,2,0,2,1,0,3,104,,,
17479,202005,1,1,0,4,1,4,9,,,
17480,201905,0,0,2,4,1,3,1172,,,
17481,201905,0,0,0,4,1,0,186,,,
17482,202005,1,0,0,1,0,0,1097,,,
17483,202005,3,0,0,3,0,4,943,,,
17484,202005,0,1,5,2,0,4,35,,,
17485,201905,1,0,2,4,0,3,719,,,
17486,202105,1,0,6,3,0,1,941,,,
17487,201905,1,1,4,3,0,3,2909,,,
17488,202105,2,1,2,0,0,0,44,,,
17489,202005,0,1,0,4,1,2,838,,,
17490,201905,3,0,1,0,0,3,221,,,
17491,202005,1,1,5,2,0,2,9693,,,
17492,202005,1,0,0,2,0,2,3205,,,
17493,202005,0,0,1,1,0,4,15,,,
17494,202005,0,0,2,3,1,2,349,,,
17495,201905,0,0,3,5,0,4,30,,,
17496,201905,0,0,6,4,0,2,350,,,
17497,202105,0,1,4,2,1,4,44,,,
17498,202105,0,0,2,3,0,0,75,,,
17499,202005,3,1,0,3,0,2,1354,,,
17500,201905,1,0,1,3,1,2,998,,,
17501,201905,0,0,3,5,0,0,74,,,
17502,202005,3,1,5,4,1,1,3101,,,
17503,202005,0,0,1,4,0,4,22,,,
17504,201905,2,0,2,3,0,1,530,,,
17505,201905,0,0,2,5,0,3,25,,,
17506,202105,2,0,1,1,1,0,63,,,
17507,201905,1,0,6,4,1,0,1855,,,
17508,202105,0,1,5,0,0,1,251,,,
17509,202005,1,0,1,3,1,4,60,,,
17510,202105,0,1,5,0,0,2,131,,,
17511,202005,0,0,6,2,1,2,378,,,
17512,201905,2,1,4,3,1,3,49,,,
17513,201905,0,0,2,2,0,4,67,,,
17514,201905,0,0,6,2,0,4,9,,,
17515,201905,0,0,2,5,0,1,27,,,
17516,202105,0,0,6,5,0,2,7493,,,
17517,202105,0,0,3,5,0,1,685,,,
17518,202005,1,0,2,2,1,4,215,,,
17519,202005,1,0,6,0,0,4,5,,,
17520,202005,0,0,6,4,1,4,181,,,
17521,201905,0,0,0,3,1,1,607,,,
17522,202105,0,0,6,3,0,4,462,,,
17523,201905,1,0,2,1,1,1,2187,,,
17524,202105,1,1,5,4,0,2,994,,,
17525,201905,1,1,5,2,1,0,242,,,
17526,201905,1,0,1,1,0,4,17,,,
17527,202005,0,0,0,3,0,3,51,,,
17528,202105,1,0,3,5,1,2,710,,,
17529,201905,0,0,1,2,1,2,4641,,,
17530,202005,1,0,3,0,0,4,117,,,
17531,202105,2,0,3,5,1,0,137,,,
17532,202005,0,0,0,2,0,3,3599,,,
17533,201905,1,1,3,1,0,3,5,,,
17534,201905,0,1,4,4,1,4,44,,,
17535,201905,0,0,0,3,1,2,1235,,,
17536,201905,0,0,1,1,1,3,315,,,
17537,202105,0,0,2,2,1,4,838,,,
17538,202005,0,1,5,3,0,4,52,,,
17539,202105,1,1,2,1,0,3,73,,,
17540,202005,1,1,5,0,1,2,112,,,
17541,202005,0,1,0,4,0,0,76,,,
17542,201905,0,1,5,5,1,2,860,,,
17543,201905,1,0,2,5,1,2,3186,,,
17544,202005,1,1,0,0,1,1,48,,,
17545,201905,0,1,2,5,1,4,5,,,
17546,201905,0,0,6,2,0,0,87,,,
17547,202005,1,0,0,4,0,2,7909,,,
17548,202105,0,0,0,3,0,2,2537,,,
17549,202105,1,1,4,1,0,2,422,,,
17550,202105,0,0,1,5,1,0,7,,,
17551,202105,0,1,4,2,1,1,86,,,
17552,202105,3,1,4,3,0,4,1891,,,
17553,202105,0,0,0,3,0,3,1155,,,
17554,201905,0,0,0,3,1,2,1276,,,
17555,202105,0,0,3,0,0,0,653,,,
17556,202105,1,0,6,3,0,2,992,,,
17557,202105,1,0,6,3,1,2,739,,,
17558,202005,0,0,3,0,1,0,286,,,
17559,201905,1,0,3,5,0,2,348,,,
17560,201905,1,1,5,5,1,2,247,,,
17561,201905,0,1,3,3,1,4,9,,,
17562,201905,1,0,0,1,0,4,258,,,
17563,202005,0,0,6,0,0,3,18,,,
17564,202105,3,1,2,2,0,1,2915,,,
17565,202005,0,0,1,3,1,4,150,,,
17566,201905,1,0,6,5,1,3,1066,,,
17567,202005,0,0,6,5,0,1,5679,,,
17568,202005,0,1,6,1,1,2,507,,,
17569,201905,0,0,6,4,0,3,466,,,
17570,202005,1,0,0,5,0,4,379,,,
17571,202005,0,0,3,1,1,2,2501,,,
17572,201905,0,1,4,5,0,3,294,,,
17573,202105,2,0,3,3,1,0,160,,,
17574,202105,0,0,3,2,1,2,10099,,,
17575,202105,0,1,2,3,1,0,97,,,
17576,201905,1,0,0,0,0,1,105,,,
17577,201905,3,0,3,3,1,4,359,,,
17578,202105,2,0,0,4,0,4,73,,,
17579,202105,0,0,2,1,0,0,28,,,
17580,202005,0,0,1,5,0,1,1337,,,
17581,201905,1,1,5,4,1,1,3436,,,
17582,202005,0,1,0,3,0,2,167,,,
17583,202105,0,0,1,4,1,2,679,,,
17584,202105,0,0,6,5,0,3,85,,,
17585,202005,0,1,5,1,1,1,307,,,
17586,202005,0,0,2,4,1,2,2180,,,
17587,201905,0,0,6,2,0,3,99,,,
17588,202005,1,1,5,4,0,0,402,,,
17589,202005,3,0,6,4,1,2,3203,,,
17590,201905,0,0,3,3,0,3,830,,,
17591,202005,0,0,3,5,0,3,717,,,
17592,202105,0,0,6,2,1,3,535,,,
17593,202005,0,0,0,1,1,2,387,,,
17594,201905,0,0,0,3,0,1,167,,,
17595,201905,0,0,1,3,1,1,4594,,,
17596,202005,3,1,6,5,0,0,608,,,
17597,201905,1,1,3,5,0,0,381,,,
17598,202105,3,1,5,2,0,3,4684,,,
17599,201905,0,0,3,4,1,3,164,,,
17600,202105,0,0,0,2,1,2,856,,,
17601,201905,0,0,6,0,0,2,80,,,
17602,201905,1,1,4,1,0,1,801,,,
17603,202005,0,1,0,4,0,4,5,,,
17604,202105,0,1,4,3,0,4,139,,,
17605,202105,0,0,1,4,0,3,1083,,,
17606,202005,0,0,2,5,1,3,439,,,
17607,202105,1,1,2,5,1,4,22,,,
17608,202005,3,0,1,3,1,0,1145,,,
17609,202005,0,0,3,5,1,0,254,,,
17610,201905,0,1,2,1,1,0,31,,,
17611,202105,2,1,2,2,0,0,213,,,
17612,202105,0,1,5,2,1,2,717,,,
17613,201905,0,1,2,4,0,2,35,,,
17614,202105,0,0,0,2,0,4,61,,,
17615,201905,3,0,2,5,1,0,716,,,
17616,202005,0,0,2,1,0,1,290,,,
17617,201905,0,0,3,3,0,2,304,,,
17618,202105,0,0,2,2,1,1,3043,,,
17619,202005,0,1,4,1,0,1,795,,,
17620,201905,0,1,5,1,1,4,57,,,
17621,202105,2,0,1,4,1,2,336,,,
17622,201905,1,0,3,2,1,1,510,,,
17623,202005,0,1,6,5,0,1,1972,,,
17624,201905,0,0,6,4,0,1,953,,,
17625,201905,1,0,1,0,0,4,97,,,
17626,202105,1,0,0,4,0,3,226,,,
17627,202005,1,1,4,4,1,2,7337,,,
17628,202005,0,0,2,2,0,0,14,,,
17629,202005,0,0,0,1,0,2,4905,,,
17630,202005,1,1,6,1,1,2,82,,,
17631,202005,0,0,1,5,0,4,23,,,
17632,202005,1,1,4,0,0,2,125,,,
17633,201905,2,1,3,3,1,2,49,,,
17634,202105,0,0,0,1,1,2,143,,,
17635,202005,0,1,4,0,1,0,107,,,
17636,202005,0,0,6,1,0,1,20,,,
17637,202105,0,0,2,3,0,3,62,,,
17638,201905,2,1,2,5,1,1,38,,,
17639,202105,3,0,3,3,1,2,7563,,,
17640,201905,1,0,0,1,0,0,2398,,,
17641,202005,3,0,0,4,1,4,502,,,
17642,202105,3,1,2,4,0,1,3978,,,
17643,201905,0,1,4,1,0,0,101,,,
17644,202105,3,1,2,5,0,4,464,,,
17645,201905,0,0,6,3,1,2,1808,,,
17646,202105,3,0,0,5,1,2,3098,,,
17647,201905,1,0,0,2,0,0,5710,,,
17648,201905,0,1,4,5,0,0,321,,,
17649,202005,0,0,1,1,1,3,287,,,
17650,202005,0,1,4,3,1,1,917,,,
17651,201905,1,1,3,1,0,2,225,,,
17652,202105,1,1,4,4,1,0,349,,,
17653,201905,0,1,2,0,1,3,21,,,
17654,202005,0,1,6,1,0,2,187,,,
17655,202005,2,1,6,5,1,1,75,,,
17656,201905,0,0,3,4,1,3,65,,,
17657,202105,0,0,2,5,1,4,36,,,
17658,202005,2,0,6,5,1,1,208,,,
17659,202005,0,1,6,4,0,4,8,,,
17660,202005,0,0,1,4,0,0,961,,,
17661,202005,1,0,2,2,0,4,557,,,
17662,202105,0,1,4,2,0,4,73,,,
17663,201905,0,1,5,5,1,2,659,,,
17664,201905,0,1,2,5,1,2,139,,,
17665,202105,2,0,1,2,0,1,910,,,
17666,201905,2,0,1,3,1,2,256,,,
17667,202005,0,1,6,1,1,1,10,,,
